          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   6.956273e-01   0.000000e+00              3             36              0              7   1.125581e+01   0.000000e+00   6.170138e-01
           500   7.114404e-01   9.761716e-01              3             36              0              7   1.156214e+01   4.731556e-02   6.286628e-01
          1000   7.119464e-01   1.971141e+00              2             38              0              6   1.141762e+01   5.914534e-02   6.233540e-01
          1500   7.196836e-01   2.966658e+00              3             37              0              6   1.136948e+01   8.078050e-02   6.277481e-01
          2000   7.165424e-01   3.959680e+00              3             37              0              7   1.145707e+01   8.798038e-02   6.331800e-01
          2500   7.266433e-01   4.953179e+00              2             34              0              6   1.134244e+01   1.144489e-01   6.268583e-01
          3000   7.069726e-01   5.948440e+00              3             37              0              6   1.119813e+01   1.215705e-01   6.107595e-01
          3500   7.083573e-01   6.909976e+00              3             35              0              6   1.090072e+01   1.331509e-01   5.980076e-01
          4000   7.234297e-01   7.907026e+00              2             34              0              6   1.094715e+01   1.279580e-01   5.969131e-01
          4500   7.221583e-01   8.903470e+00              2             36              0              6   1.104491e+01   1.233531e-01   5.986932e-01
          5000   7.207047e-01   9.896946e+00              2             38              0              5   1.083390e+01   1.506190e-01   5.937098e-01
          5500   6.980910e-01   1.087889e+01              2             36              0              6   1.071695e+01   1.653887e-01   5.820088e-01
          6000   6.997993e-01   1.095259e+01              2             36              0              6   1.082814e+01   1.542813e-01   5.863695e-01
          6500   7.132706e-01   1.281966e+01              1             35              0              5   1.078943e+01   1.547704e-01   5.862191e-01
          7000   7.217282e-01   1.380264e+01              2             34              0              5   1.077603e+01   1.391565e-01   5.895691e-01
          7500   7.202269e-01   1.479793e+01              2             34              0              4   1.072054e+01   1.542019e-01   5.906934e-01
          8000   7.312304e-01   1.579029e+01              3             33              0              7   1.094635e+01   1.377846e-01   6.008597e-01
          8500   7.168543e-01   1.677074e+01              2             35              0              6   1.118392e+01   1.211828e-01   6.098745e-01
          9000   7.094090e-01   1.775934e+01              2             35              0              6   1.103990e+01   1.222482e-01   6.034832e-01
          9500   7.319141e-01   1.873793e+01              2             34              0              6   1.113256e+01   1.484515e-01   6.079136e-01
         10000   7.332892e-01   1.972614e+01              2             34              0              5   1.103292e+01   1.376378e-01   5.998136e-01
         10500   7.205341e-01   2.071931e+01              3             35              0              5   1.117812e+01   1.499343e-01   6.082867e-01
         11000   7.391261e-01   2.171426e+01              2             34              0              5   1.125967e+01   1.517071e-01   6.136913e-01
         11500   7.248463e-01   2.270721e+01              2             35              0              6   1.123434e+01   1.303896e-01   6.151157e-01
         12000   7.387397e-01   2.370067e+01              2             34              0              6   1.153535e+01   1.451550e-01   6.286490e-01
         12500   7.457371e-01   2.468316e+01              2             36              0              4   1.131327e+01   1.329245e-01   6.151987e-01
         13000   7.423103e-01   2.565940e+01              2             34              0              4   1.149433e+01   1.323233e-01   6.194922e-01
         13500   7.479493e-01   2.663220e+01              2             35              0              5   1.158892e+01   1.389975e-01   6.230938e-01
         14000   7.630641e-01   2.432469e+01              1             36              0              7   1.147807e+01   1.190910e-01   6.290982e-01
         14500   7.426628e-01   2.528874e+01              2             37              0              5   1.155262e+01   1.097498e-01   6.226323e-01
         15000   7.448265e-01   2.949845e+01              2             39              0              5   1.150728e+01   1.406984e-01   6.236953e-01
         15500   7.278437e-01   3.048129e+01              2             38              0              5   1.154677e+01   1.315771e-01   6.226988e-01
         16000   7.372107e-01   3.147731e+01              2             36              0              5   1.151293e+01   1.467922e-01   6.364843e-01
         16500   7.399546e-01   3.246642e+01              2             38              0              5   1.157047e+01   1.340224e-01   6.350053e-01
         17000   7.702074e-01   3.001553e+01              2             33              0              4   1.153510e+01   1.476452e-01   6.449463e-01
         17500   7.505759e-01   3.436996e+01              2             38              0              5   1.161155e+01   1.476721e-01   6.409369e-01
         18000   7.460003e-01   3.196029e+01              2             37              0              4   1.137029e+01   1.461903e-01   6.335711e-01
         18500   7.471062e-01   3.293403e+01              2             36              0              5   1.159303e+01   1.317631e-01   6.354273e-01
         19000   7.364728e-01   3.724231e+01              2             35              0              6   1.131659e+01   1.239558e-01   6.311062e-01
