         r_bin          count          force            pmf
      0.525000           7855   1.351367e+03   8.994222e+01
      0.575000          75992   9.555113e+02   4.216666e+01
      0.625000          30090   7.203153e+02   6.150889e+00
      0.675000          28588   1.230178e+02   0.000000e+00
      0.725000          35864  -1.000797e+02   5.003984e+00
      0.775000          23138  -4.562519e+02   2.781658e+01
      0.825000          28715  -7.222315e+02   6.392816e+01
      0.875000          15545  -8.955648e+02   1.087064e+02
      0.925000           1639  -9.596389e+02   1.566883e+02
      0.975000           4000  -5.747981e+02   1.854282e+02
      1.025000          12807  -2.292448e+02   1.968905e+02
      1.075000          21520  -2.011878e+02   2.069499e+02
      1.125000          13558  -3.240519e+02   2.231525e+02
      1.175000           1462  -5.876488e+02   2.525349e+02
      1.225000           2187  -4.462765e+02   2.748487e+02
      1.275000           1784  -3.546315e+02   2.925803e+02
      1.325000           1962  -1.670047e+02   3.009305e+02
      1.375000           5427  -9.654794e+01   3.057579e+02
      1.425000           3224  -7.194263e+01   3.093551e+02
      1.475000           3952  -1.665116e+02   3.176807e+02
      1.525000           3708  -5.887957e+01   3.206246e+02
      1.575000           9024  -1.138671e+02   3.263180e+02
      1.625000           7876  -1.825673e+02   3.354464e+02
      1.675000           3948  -2.109841e+02   3.459956e+02
      1.725000           4389  -2.410171e+02   3.580464e+02
      1.775000           3113  -2.298012e+02   3.695365e+02
      1.825000           1438  -2.350129e+02   3.812871e+02
      1.875000           1835  -1.023186e+02   3.864030e+02
      1.925000           2117  -9.654194e+01   3.912301e+02
      1.975000           3404  -8.429357e+01   3.954448e+02
      2.025000           2850  -7.474729e+01   3.991822e+02
      2.075000           1226  -1.109381e+02   4.047291e+02
      2.125000           1234  -1.019716e+02   4.098277e+02
      2.175000           3088  -2.435817e+00   4.099495e+02
      2.225000           6349  -6.763758e+01   4.133313e+02
      2.275000           3123  -1.051015e+02   4.185864e+02
      2.325000           3351  -7.354043e+01   4.222634e+02
      2.375000           5385  -5.892961e+01   4.252099e+02
      2.425000           4947  -7.079260e+01   4.287496e+02
      2.475000           4304  -1.733779e+01   4.296164e+02
      2.525000           3143   2.271043e+01   4.284809e+02
      2.575000           5813   5.130702e+01   4.259156e+02
      2.625000           4912  -4.143136e+01   4.279871e+02
      2.675000           5447   2.481519e+00   4.278631e+02
      2.725000          15842  -9.369017e+01   4.325476e+02
      2.775000          11840  -2.351309e+02   4.443041e+02
      2.825000            685  -5.071217e+02   4.696602e+02
