         r_bin          count          force            pmf
      0.475000            226   1.727768e+03   1.652665e+02
      0.525000          21943   1.295114e+03   1.005108e+02
      0.575000          75395   8.917932e+02   5.592111e+01
      0.625000          17196   7.994058e+02   1.595082e+01
      0.675000          20867   3.190164e+02   0.000000e+00
      0.725000          49590  -9.703761e+01   4.851881e+00
      0.775000          17628  -5.922434e+02   3.446405e+01
      0.825000          15370  -8.791897e+02   7.842353e+01
      0.875000           2074  -9.199382e+02   1.244204e+02
      0.925000           1760  -6.156339e+02   1.552021e+02
      0.975000           3090  -3.552073e+02   1.729625e+02
      1.025000          17108  -1.914110e+02   1.825331e+02
      1.075000           9794  -2.751358e+02   1.962898e+02
      1.125000           1364  -3.864403e+02   2.156119e+02
      1.175000           1582  -2.867440e+02   2.299491e+02
      1.225000           5360  -1.602049e+02   2.379593e+02
      1.275000           7858  -1.976825e+02   2.478434e+02
      1.325000           1934  -1.746096e+02   2.565739e+02
      1.375000           1528  -1.878965e+02   2.659687e+02
      1.425000           3484  -8.922505e+01   2.704300e+02
      1.475000           6476  -8.193223e+01   2.745266e+02
      1.525000           4595  -1.284789e+02   2.809505e+02
      1.575000           3791  -1.254126e+02   2.872212e+02
      1.625000           3295  -1.664018e+02   2.955413e+02
      1.675000           4018  -6.200254e+01   2.986414e+02
      1.725000           6118  -3.628103e+01   3.004554e+02
      1.775000           7397  -4.168191e+01   3.025395e+02
      1.825000           2611  -5.138749e+01   3.051089e+02
      1.875000           4672  -4.780857e+00   3.053480e+02
      1.925000           4839   3.572523e+01   3.035617e+02
      1.975000           5129   7.161352e+00   3.032036e+02
      2.025000           1982  -4.469242e+01   3.054382e+02
      2.075000           4790   3.981211e+01   3.034476e+02
      2.125000           4576  -7.023437e+01   3.069594e+02
      2.175000           2281   9.585947e+01   3.021664e+02
      2.225000           4433   7.154351e+01   2.985892e+02
      2.275000           7395   1.670491e+01   2.977540e+02
      2.325000           2755  -6.319051e+01   3.009135e+02
      2.375000           3148  -2.353145e+01   3.020901e+02
      2.425000           5426   2.097314e+01   3.010414e+02
      2.475000           2815  -5.650538e+01   3.038667e+02
      2.525000           1030   4.172628e+01   3.017804e+02
      2.575000           1060   4.127175e+01   2.997168e+02
      2.625000           3130   1.969079e+01   2.987322e+02
      2.675000           6868   1.268630e+01   2.980979e+02
      2.725000           9232  -9.466189e+01   3.028310e+02
      2.775000           2387  -1.957483e+02   3.126184e+02
