          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   6.956273e-01   0.000000e+00              3             36              0              7   1.125581e+01   0.000000e+00   6.170138e-01
           500   7.164354e-01   9.806412e-01              3             37              0              7   1.146794e+01   4.877506e-02   6.245553e-01
          1000   7.005780e-01   1.894599e+00              3             36              0              6   1.131200e+01   6.564105e-02   6.159380e-01
          1500   7.080380e-01   2.952645e+00              2             36              0              7   1.118060e+01   8.206527e-02   6.078830e-01
          2000   7.105902e-01   3.915208e+00              2             40              0              6   1.117905e+01   1.029642e-01   6.036366e-01
          2500   7.057623e-01   4.880021e+00              3             36              0              7   1.114947e+01   1.004013e-01   6.032017e-01
          3000   7.197639e-01   5.866184e+00              3             35              0              7   1.117334e+01   1.006444e-01   6.174293e-01
          3500   7.028156e-01   6.574742e+00              2             36              0              7   1.098764e+01   1.306669e-01   5.971337e-01
          4000   7.111403e-01   7.831577e+00              3             34              0              7   1.088055e+01   1.464946e-01   5.941406e-01
          4500   7.076261e-01   8.463248e+00              2             36              0              7   1.080893e+01   1.467924e-01   5.892706e-01
          5000   7.111314e-01   9.397145e+00              3             35              0              9   1.087364e+01   1.437111e-01   5.960581e-01
          5500   7.097990e-01   1.033579e+01              2             35              0              6   1.100013e+01   1.342754e-01   5.994401e-01
          6000   7.089026e-01   1.124255e+01              2             35              0              7   1.097874e+01   1.254384e-01   6.010465e-01
          6500   7.201890e-01   1.274043e+01              2             35              0              4   1.077052e+01   1.388854e-01   5.864978e-01
          7000   7.109837e-01   1.373254e+01              2             35              0              6   1.116529e+01   1.288906e-01   6.065867e-01
          7500   7.084155e-01   1.471764e+01              2             33              0              5   1.087268e+01   1.430614e-01   5.957556e-01
          8000   7.061583e-01   1.490169e+01              2             35              0              7   1.085040e+01   1.422374e-01   5.889443e-01
          8500   7.060577e-01   1.667947e+01              3             34              0              6   1.103577e+01   1.469272e-01   6.064312e-01
          9000   7.041724e-01   1.767370e+01              2             36              0              8   1.117285e+01   1.436999e-01   6.027559e-01
          9500   7.033442e-01   1.865361e+01              1             33              0              6   1.100558e+01   1.550531e-01   5.929737e-01
         10000   7.110597e-01   1.961556e+01              3             34              0              6   1.078341e+01   1.631030e-01   5.881926e-01
         10500   6.965560e-01   2.056584e+01              2             35              0              6   1.083169e+01   1.535763e-01   5.845450e-01
         11000   7.095645e-01   2.151693e+01              3             35              0              8   1.085991e+01   1.775225e-01   5.885589e-01
         11500   6.967765e-01   2.152837e+01              3             35              0              7   1.079247e+01   1.703443e-01   5.862974e-01
         12000   6.936126e-01   2.250553e+01              3             33              0              9   1.098963e+01   1.650313e-01   5.934483e-01
         12500   6.896061e-01   2.349244e+01              2             37              0              6   1.066784e+01   1.744772e-01   5.787010e-01
         13000   6.945547e-01   2.448465e+01              3             35              0              8   1.074128e+01   1.685300e-01   5.798948e-01
         13500   7.086508e-01   2.621042e+01              3             36              0              8   1.109433e+01   1.596335e-01   6.017294e-01
         14000   6.954827e-01   2.639100e+01              2             36              0              7   1.115864e+01   1.564874e-01   6.066787e-01
         14500   7.114482e-01   2.816053e+01              3             36              0              8   1.130491e+01   1.456637e-01   6.192692e-01
         15000   6.950846e-01   2.829962e+01              3             35              0              7   1.121727e+01   1.503932e-01   6.076685e-01
