         r_bin          count          force            pmf
      0.425000             55   5.111144e+02   6.509345e+00
      0.475000          22545   1.301869e+02   0.000000e+00
      0.525000          19054  -1.142416e+02   5.712081e+00
      0.575000           4891  -4.440782e+02   2.791599e+01
      0.625000           1941  -5.303368e+02   5.443283e+01
      0.675000           4007  -3.591125e+02   7.238845e+01
      0.725000           7499  -2.349233e+02   8.413462e+01
      0.775000           4178  -2.726719e+02   9.776822e+01
      0.825000           3991  -1.809294e+02   1.068147e+02
      0.875000           7218  -4.587641e+01   1.091085e+02
      0.925000          11202  -7.170886e+01   1.126940e+02
      0.975000          11103  -1.491285e+02   1.201504e+02
      1.025000           2992  -3.325145e+02   1.367761e+02
      1.075000            356  -2.102976e+02   1.472910e+02
      1.125000           4935  -1.069424e+02   1.526381e+02
      1.175000           9899  -8.417596e+01   1.568469e+02
      1.225000           5881  -1.119863e+02   1.624462e+02
      1.275000           4669  -1.068421e+02   1.677883e+02
      1.325000           3920  -1.312546e+02   1.743511e+02
      1.375000            373  -1.815367e+02   1.834279e+02
      1.425000            410  -1.861390e+02   1.927348e+02
      1.475000           1375  -5.954086e+00   1.930325e+02
      1.525000            604  -2.662248e+02   2.063438e+02
      1.575000           2084  -2.809298e+01   2.077484e+02
      1.625000           1904   4.374061e+01   2.055614e+02
      1.675000           6239  -5.301324e+01   2.082121e+02
      1.725000           1944  -1.659724e+02   2.165107e+02
      1.775000           1743  -5.085223e+01   2.190533e+02
      1.825000           5947   8.160903e+00   2.186452e+02
      1.875000           6673   4.299997e+01   2.164953e+02
      1.925000           4120  -1.019586e+01   2.170050e+02
      1.975000           6223  -1.393533e+00   2.170747e+02
      2.025000           4714   6.297587e+01   2.139259e+02
      2.075000           5959  -1.097278e+01   2.144746e+02
      2.125000           5016   1.210471e+01   2.138693e+02
      2.175000           4190   5.761346e+00   2.135813e+02
      2.225000           7911  -2.801075e+01   2.149818e+02
      2.275000           6106  -2.228175e+01   2.160959e+02
      2.325000           3608  -1.896756e+01   2.170443e+02
      2.375000           2013  -1.279139e+01   2.176838e+02
      2.425000           3825   1.089725e+02   2.122352e+02
      2.475000           5607   4.407871e+01   2.100313e+02
      2.525000          17517  -8.960324e+01   2.145114e+02
      2.575000           4882  -2.366158e+02   2.263422e+02
      2.625000            477  -3.264146e+02   2.426630e+02
