          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   5.003349e-01   0.000000e+00              0             41              0              1   1.410860e+01   0.000000e+00   9.096300e-01
           500   4.912024e-01   9.608041e-01              0             45              0              1   1.430568e+01   6.190547e-02   9.160022e-01
          1000   5.004081e-01   1.891416e+00              0             43              0              1   1.423112e+01   6.100629e-02   9.255839e-01
          1500   5.033737e-01   2.853404e+00              0             34              0              1   1.430575e+01   8.776575e-02   9.323125e-01
          2000   4.954055e-01   3.815956e+00              0             44              0              1   1.426287e+01   8.149146e-02   9.431225e-01
          2500   5.048066e-01   4.777182e+00              0             39              0              1   1.430734e+01   7.566241e-02   9.165869e-01
          3000   4.946008e-01   5.751588e+00              0             44              0              1   1.412576e+01   7.820905e-02   8.998915e-01
          3500   5.124987e-01   6.722427e+00              0             39              0              1   1.415163e+01   7.615031e-02   9.051946e-01
          4000   4.829338e-01   7.709208e+00              0             43              0              1   1.412447e+01   9.035065e-02   8.821189e-01
          4500   4.724202e-01   8.701051e+00              0             44              0              1   1.423429e+01   7.318140e-02   9.086757e-01
          5000   4.790876e-01   9.689423e+00              0             46              0              1   1.423958e+01   9.837625e-02   9.107422e-01
          5500   4.912043e-01   1.067612e+01              0             43              0              1   1.425787e+01   9.095672e-02   9.128044e-01
          6000   4.757303e-01   1.166134e+01              0             44              0              1   1.428255e+01   9.794716e-02   9.271147e-01
          6500   4.755161e-01   1.265171e+01              0             43              0              1   1.430157e+01   1.010788e-01   9.259349e-01
          7000   4.760049e-01   1.364897e+01              0             47              0              0   1.446656e+01   1.311118e-01   9.338671e-01
          7500   5.043027e-01   1.400517e+01              0             43              0              1   1.436073e+01   1.294309e-01   9.181881e-01
          8000   4.962840e-01   1.558475e+01              0             39              0              1   1.428239e+01   9.765734e-02   9.066213e-01
          8500   4.860755e-01   1.657799e+01              0             42              0              1   1.432010e+01   1.069820e-01   9.017075e-01
          9000   4.856009e-01   1.756170e+01              0             44              0              1   1.438935e+01   1.166501e-01   9.168042e-01
          9500   4.706844e-01   1.854166e+01              0             45              0              0   1.413790e+01   9.009638e-02   9.133625e-01
         10000   4.844580e-01   1.858400e+01              0             36              0              1   1.415532e+01   1.003777e-01   9.033109e-01
         10500   4.868187e-01   2.051456e+01              0             35              0              1   1.422825e+01   1.010657e-01   9.119643e-01
         11000   4.882839e-01   2.150426e+01              0             40              0              1   1.436620e+01   1.061647e-01   9.155035e-01
         11500   5.005922e-01   2.137696e+01              0             36              0              1   1.427720e+01   1.225658e-01   9.049811e-01
