         r_bin          count          force            pmf
      0.425000           1193   7.221955e+02   1.119844e+01
      0.475000          23177   2.239688e+02   0.000000e+00
      0.525000          30837  -1.137541e+02   5.687706e+00
      0.575000           6008  -4.454170e+02   2.795856e+01
      0.625000           1849  -6.178674e+02   5.885193e+01
      0.675000           1915  -5.256753e+02   8.513569e+01
      0.725000           6658  -2.210121e+02   9.618630e+01
      0.775000          10359  -2.308561e+02   1.077291e+02
      0.825000           3077  -2.263084e+02   1.190445e+02
      0.875000           6090  -2.074981e+02   1.294194e+02
      0.925000           6034  -2.144102e+02   1.401399e+02
      0.975000           3167  -2.711365e+02   1.536968e+02
      1.025000           7459  -3.689047e+01   1.555413e+02
      1.075000           9026  -3.782421e+00   1.557304e+02
      1.125000           8664   5.029750e+00   1.554789e+02
      1.175000           6854  -1.739074e+01   1.563485e+02
      1.225000          13584  -8.748997e+01   1.607230e+02
      1.275000           7812  -1.428443e+02   1.678652e+02
      1.325000           3263  -2.701522e+02   1.813728e+02
      1.375000           2269  -2.895798e+02   1.958518e+02
      1.425000           1615  -2.614792e+02   2.089257e+02
      1.475000           6044  -9.216480e+01   2.135340e+02
      1.525000           5982  -1.505287e+02   2.210604e+02
      1.575000           2562  -1.559621e+02   2.288585e+02
      1.625000           3392  -8.233247e+01   2.329751e+02
      1.675000           9321  -1.142966e+02   2.386900e+02
      1.725000           4552  -1.018045e+02   2.437802e+02
      1.775000           7048  -1.190625e+02   2.497333e+02
      1.825000           7401  -1.625665e+02   2.578616e+02
      1.875000           7322  -7.267162e+01   2.614952e+02
      1.925000           4727  -8.237088e+01   2.656138e+02
      1.975000          10551  -7.996758e+01   2.696121e+02
      2.025000           6766  -6.335873e+01   2.727801e+02
      2.075000           3992  -1.123360e+02   2.783969e+02
      2.125000          10772   8.241809e-01   2.783557e+02
      2.175000          13102  -1.951997e+01   2.793317e+02
      2.225000           7529  -4.209909e+01   2.814366e+02
      2.275000           9895   2.362344e+00   2.813185e+02
      2.325000          11743  -4.067420e+01   2.833522e+02
      2.375000          10888   6.349898e+01   2.801773e+02
      2.425000           5343   1.137821e+02   2.744882e+02
      2.475000           8335   8.765185e-01   2.744443e+02
      2.525000          22159  -8.780299e+01   2.788345e+02
      2.575000          13760  -2.687454e+02   2.922718e+02
      2.625000           9590  -4.572519e+02   3.151343e+02
      2.675000           3143  -5.406840e+02   3.421685e+02
      2.725000            171  -5.499835e+02   3.696677e+02
