         r_bin          count          force            pmf
      0.375000              7   1.006269e+03   2.758470e+01
      0.425000           1860   4.065671e+02   7.256343e+00
      0.475000          18180   1.451269e+02   0.000000e+00
      0.525000          14412  -6.655681e+01   3.327840e+00
      0.575000           4673  -2.981229e+02   1.823398e+01
      0.625000           2324  -2.790660e+02   3.218728e+01
      0.675000           8292  -3.018063e+02   4.727760e+01
      0.725000           8658  -2.057870e+02   5.756695e+01
      0.775000           8593  -2.474734e+02   6.994061e+01
      0.825000           8326  -2.893562e+02   8.440843e+01
      0.875000           2059  -3.697186e+02   1.028944e+02
      0.925000           1672  -2.231127e+02   1.140500e+02
      0.975000           6587  -1.619654e+02   1.221483e+02
      1.025000           3139  -1.731127e+02   1.308039e+02
      1.075000           5413  -1.127593e+02   1.364419e+02
      1.125000           6957  -1.248971e+02   1.426867e+02
      1.175000           4493  -2.344169e+02   1.544076e+02
      1.225000           2866  -1.634805e+02   1.625816e+02
      1.275000           1917  -2.096805e+02   1.730656e+02
      1.325000           2887  -1.458753e+02   1.803594e+02
      1.375000           3071  -1.099259e+02   1.858557e+02
      1.425000           2506  -9.764342e+01   1.907378e+02
      1.475000           1281  -7.808211e+01   1.946419e+02
      1.525000           7997  -1.962753e+01   1.956233e+02
      1.575000           5061  -1.666978e+02   2.039582e+02
      1.625000           4265  -1.628646e+02   2.121014e+02
      1.675000           1901  -5.340781e+01   2.147718e+02
      1.725000           5035  -1.004609e+02   2.197949e+02
      1.775000           7467  -5.785899e+01   2.226878e+02
      1.825000           4342  -4.589720e+01   2.249827e+02
      1.875000           4647  -7.481125e+01   2.287233e+02
      1.925000           2991   1.838388e+01   2.278041e+02
      1.975000           2511  -3.143277e+00   2.279612e+02
      2.025000           7832   1.101337e+02   2.224545e+02
      2.075000           6825   2.616519e+01   2.211463e+02
      2.125000           5782   4.722224e+01   2.187852e+02
      2.175000           6148  -1.301216e+01   2.194358e+02
      2.225000           3189   5.446439e+00   2.191635e+02
      2.275000           3789   3.039781e+01   2.176436e+02
      2.325000           5221  -4.275423e+01   2.197813e+02
      2.375000           3714  -3.449640e+01   2.215061e+02
      2.425000           3935   2.440709e+01   2.202857e+02
      2.475000           4643  -2.920289e+00   2.204318e+02
      2.525000          17084  -9.303541e+01   2.250835e+02
      2.575000           6844  -2.494931e+02   2.375582e+02
      2.625000            404  -4.592150e+02   2.605189e+02
