          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   5.003349e-01   0.000000e+00              0             41              0              1   1.410860e+01   0.000000e+00   9.096300e-01
           500   4.962791e-01   9.581010e-01              0             44              0              1   1.436696e+01   5.666588e-02   9.170423e-01
          1000   4.742713e-01   1.918660e+00              0             45              0              1   1.427786e+01   6.310572e-02   9.100023e-01
          1500   5.005471e-01   2.886359e+00              0             43              0              1   1.423300e+01   7.036297e-02   9.239363e-01
          2000   5.003652e-01   3.857444e+00              0             43              0              1   1.434787e+01   7.476570e-02   9.227196e-01
          2500   4.826056e-01   4.830538e+00              0             42              0              1   1.427486e+01   8.728937e-02   9.373753e-01
          3000   4.945917e-01   5.715699e+00              0             40              0              1   1.430561e+01   6.083234e-02   9.155841e-01
          3500   4.783159e-01   6.794343e+00              0             41              0              1   1.417416e+01   9.084539e-02   9.241993e-01
          4000   4.711625e-01   7.786691e+00              0             42              0              1   1.427323e+01   9.726974e-02   9.294527e-01
          4500   4.732890e-01   8.778729e+00              0             43              0              1   1.421831e+01   8.494597e-02   9.224493e-01
          5000   4.977269e-01   9.368985e+00              0             39              0              0   1.431977e+01   9.299076e-02   9.287537e-01
          5500   4.903182e-01   1.076027e+01              0             40              0              0   1.418950e+01   8.740401e-02   9.169649e-01
          6000   4.845269e-01   1.175339e+01              0             43              0              1   1.423677e+01   7.412589e-02   9.146577e-01
          6500   5.010634e-01   1.273666e+01              0             39              0              1   1.434985e+01   8.677313e-02   9.401281e-01
          7000   4.802176e-01   1.370892e+01              0             43              0              0   1.425774e+01   9.338137e-02   9.269562e-01
          7500   4.851341e-01   1.470457e+01              0             43              0              1   1.424362e+01   1.116698e-01   9.091420e-01
          8000   4.855565e-01   1.569160e+01              0             44              0              1   1.429871e+01   1.278887e-01   9.197752e-01
          8500   4.818721e-01   1.666985e+01              0             42              0              1   1.426153e+01   8.142967e-02   9.247229e-01
          9000   5.055072e-01   1.763547e+01              0             39              0              1   1.433903e+01   8.337592e-02   9.093373e-01
          9500   5.226071e-01   1.776889e+01              0             38              0              1   1.419916e+01   7.451513e-02   9.087569e-01
         10000   5.030159e-01   1.875633e+01              0             41              0              1   1.428751e+01   8.052020e-02   9.101977e-01
         10500   5.126369e-01   1.973850e+01              0             40              0              1   1.427627e+01   9.089437e-02   9.194077e-01
         11000   5.034289e-01   2.072959e+01              0             44              0              1   1.412220e+01   1.143014e-01   8.947453e-01
         11500   5.074769e-01   2.172480e+01              0             39              0              1   1.427985e+01   9.403722e-02   9.118021e-01
         12000   5.254648e-01   2.270344e+01              0             35              0              1   1.422404e+01   9.471706e-02   9.148086e-01
         12500   5.135431e-01   2.369001e+01              0             36              0              1   1.424795e+01   1.141186e-01   9.105873e-01
         13000   5.070693e-01   2.466542e+01              0             40              0              1   1.431805e+01   1.001467e-01   9.155986e-01
         13500   5.206997e-01   2.564005e+01              0             35              0              1   1.432230e+01   1.091019e-01   9.185208e-01
         14000   5.179682e-01   2.662988e+01              0             34              0              1   1.428078e+01   1.029464e-01   9.080908e-01
         14500   5.075562e-01   2.762399e+01              0             40              0              1   1.417827e+01   1.083921e-01   9.076370e-01
         15000   5.193982e-01   2.861406e+01              0             33              0              1   1.432205e+01   9.693965e-02   9.246952e-01
         15500   4.946970e-01   2.950916e+01              0             36              0              0   1.425648e+01   9.888656e-02   9.170539e-01
         16000   4.935589e-01   3.055614e+01              0             40              0              1   1.436713e+01   1.004473e-01   9.214886e-01
         16500   5.005873e-01   3.147874e+01              0             39              0              1   1.434507e+01   1.040735e-01   9.177711e-01
         17000   5.041191e-01   3.236605e+01              0             35              0              1   1.425690e+01   9.807906e-02   9.222688e-01
         17500   5.071783e-01   3.339176e+01              0             37              0              1   1.422475e+01   1.076101e-01   9.203627e-01
         18000   5.108777e-01   3.438314e+01              0             35              0              1   1.435579e+01   1.114100e-01   9.085844e-01
         18500   4.963914e-01   3.534713e+01              0             38              0              1   1.421010e+01   9.093925e-02   9.079374e-01
         19000   4.854273e-01   3.620846e+01              0             39              0              1   1.432318e+01   9.210974e-02   9.109687e-01
         19500   4.971180e-01   3.718917e+01              0             37              0              1   1.429788e+01   9.129626e-02   9.161479e-01
         20000   5.090346e-01   3.816562e+01              0             36              0              1   1.428077e+01   9.571475e-02   9.108577e-01
         20500   4.962959e-01   3.908023e+01              0             40              0              1   1.424199e+01   9.027087e-02   9.035544e-01
         21000   4.696135e-01   4.005144e+01              0             42              0              1   1.419263e+01   1.049763e-01   8.777621e-01
         21500   4.800585e-01   4.104198e+01              0             41              0              1   1.438650e+01   1.225654e-01   9.109047e-01
         22000   4.904006e-01   4.185273e+01              0             40              0              1   1.432645e+01   1.118485e-01   9.051210e-01
         22500   4.998420e-01   4.299058e+01              0             36              0              1   1.423510e+01   1.038039e-01   9.038865e-01
         23000   5.014348e-01   4.395047e+01              0             37              0              1   1.421753e+01   9.684724e-02   8.945756e-01
         23500   5.027897e-01   4.488145e+01              0             37              0              1   1.417884e+01   1.175049e-01   9.093755e-01
         24000   4.969231e-01   4.585106e+01              0             41              0              1   1.409120e+01   1.349762e-01   9.008514e-01
         24500   5.033923e-01   4.663948e+01              0             40              0              0   1.420862e+01   1.336389e-01   8.989556e-01
         25000   5.131934e-01   4.761785e+01              0             38              0              1   1.426384e+01   1.458359e-01   9.060479e-01
         25500   4.985521e-01   4.857587e+01              0             39              0              1   1.411480e+01   1.532968e-01   8.985978e-01
         26000   5.239266e-01   4.959254e+01              0             36              0              1   1.427167e+01   1.402111e-01   9.186135e-01
         26500   5.190271e-01   5.056326e+01              0             38              0              1   1.428137e+01   1.406913e-01   9.268415e-01
         27000   5.321247e-01   5.155868e+01              0             34              0              1   1.425952e+01   1.413795e-01   9.278892e-01
         27500   5.047180e-01   5.201013e+01              0             37              0              1   1.416298e+01   1.340162e-01   8.993171e-01
         28000   5.005447e-01   5.350473e+01              0             41              0              1   1.436632e+01   1.296301e-01   9.160802e-01
         28500   5.186618e-01   5.448128e+01              0             38              0              1   1.417245e+01   1.039095e-01   9.275711e-01
