          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   3.820150e-01   0.000000e+00              3             22              0              6   6.159956e+00   0.000000e+00   4.412528e-01
           500   4.013953e-01   9.838244e-01              2             21              0              4   6.168187e+00   4.060194e-02   4.481034e-01
          1000   3.837020e-01   1.944651e+00              3             23              0              7   6.015820e+00   4.735776e-02   4.428845e-01
          1500   3.993936e-01   2.823714e+00              3             22              0              6   6.062786e+00   5.953743e-02   4.439917e-01
          2000   3.885276e-01   3.882926e+00              3             22              0              7   6.012524e+00   5.344337e-02   4.369651e-01
          2500   4.139534e-01   4.752816e+00              3             23              0              7   6.067271e+00   6.987074e-02   4.505430e-01
          3000   4.001452e-01   5.714826e+00              3             22              0              7   6.156073e+00   6.827056e-02   4.485087e-01
          3500   3.778931e-01   6.763925e+00              3             23              0              7   6.076631e+00   6.990616e-02   4.494333e-01
          4000   3.843916e-01   7.746002e+00              3             22              0              7   6.085363e+00   5.556537e-02   4.437527e-01
          4500   4.082238e-01   8.720012e+00              2             22              0              6   6.018063e+00   4.962040e-02   4.442739e-01
          5000   4.244010e-01   9.474626e+00              2             21              0              5   6.112427e+00   5.707351e-02   4.512611e-01
          5500   4.088625e-01   1.045977e+01              3             21              0              7   6.191568e+00   4.862074e-02   4.485853e-01
          6000   4.059107e-01   1.144905e+01              3             23              0              6   6.046589e+00   4.352054e-02   4.360275e-01
          6500   4.076932e-01   1.243000e+01              2             22              0              7   6.010735e+00   6.748196e-02   4.436826e-01
          7000   4.003696e-01   1.336385e+01              3             23              0              5   6.088513e+00   6.251558e-02   4.472988e-01
          7500   4.006012e-01   1.433537e+01              3             23              0              6   6.088568e+00   4.976413e-02   4.395901e-01
          8000   3.888017e-01   1.532686e+01              3             22              0              7   6.035806e+00   5.431034e-02   4.393678e-01
          8500   3.820555e-01   1.629652e+01              3             23              0              6   6.001478e+00   6.018924e-02   4.367037e-01
          9000   3.832381e-01   1.727634e+01              3             22              0              6   6.148760e+00   7.184406e-02   4.479693e-01
          9500   4.050843e-01   1.824787e+01              3             23              0              5   6.021523e+00   8.253407e-02   4.368945e-01
         10000   3.942239e-01   1.923541e+01              2             23              0              5   6.041907e+00   8.305778e-02   4.427210e-01
         10500   3.650101e-01   2.022814e+01              3             23              0              6   6.082983e+00   7.845157e-02   4.463768e-01
         11000   3.805169e-01   2.074918e+01              2             22              0              4   6.030105e+00   7.125077e-02   4.283540e-01
         11500   3.828844e-01   2.220483e+01              3             22              0              6   6.103459e+00   8.465001e-02   4.404204e-01
         12000   3.740230e-01   1.878306e+01              2             23              0              6   6.065825e+00   7.305787e-02   4.388595e-01
