         r_bin          count          force            pmf
      0.275000           5479   6.927238e+02   4.462995e+01
      0.325000          22392   5.317225e+02   1.804382e+01
      0.375000          12589   3.171024e+02   2.188704e+00
      0.425000          25535   4.377407e+01   0.000000e+00
      0.475000          13152  -1.682826e+02   8.414131e+00
      0.525000           9167  -3.282763e+02   2.482795e+01
      0.575000           4545  -3.662910e+02   4.314250e+01
      0.625000           1037  -3.764564e+02   6.196532e+01
      0.675000           1957  -3.272094e+02   7.832579e+01
      0.725000           4761  -6.629241e+01   8.164041e+01
      0.775000           9492   8.497827e+01   7.739150e+01
      0.825000          13127   6.065779e+01   7.435861e+01
      0.875000           3508  -1.776756e+00   7.444744e+01
      0.925000           6891   4.702903e+00   7.421230e+01
      0.975000          11684   2.441264e+01   7.299167e+01
      1.025000           3302  -1.147309e+01   7.356532e+01
      1.075000           4297   1.134170e+02   6.789447e+01
      1.125000           8625   1.284848e+02   6.147024e+01
      1.175000           6334   1.982608e+01   6.047893e+01
      1.225000           5097  -1.093203e+01   6.102553e+01
      1.275000           6682   2.021047e+01   6.001501e+01
      1.325000           7248   2.820301e+01   5.860486e+01
      1.375000           4725   1.078433e+01   5.806564e+01
      1.425000           3501   4.449206e+01   5.584104e+01
      1.475000           4957   5.859690e+01   5.291119e+01
      1.525000           4878  -4.098527e+00   5.311612e+01
      1.575000           4179   5.043764e+01   5.059424e+01
      1.625000           5671  -2.034103e-01   5.060441e+01
      1.675000           5906   1.931575e+01   4.963862e+01
      1.725000           8162   5.688069e+00   4.935422e+01
      1.775000           6271  -1.129977e-01   4.935987e+01
      1.825000           4421   6.394209e+00   4.904016e+01
      1.875000           4656  -4.065643e+01   5.107298e+01
      1.925000           2586  -3.848338e+01   5.299715e+01
      1.975000           4972   7.127730e+00   5.264076e+01
      2.025000           2793   2.804461e+00   5.250054e+01
      2.075000           2441   1.476020e+01   5.176253e+01
      2.125000           4677  -1.857763e+01   5.269141e+01
      2.175000           3166  -6.693026e+01   5.603792e+01
      2.225000            879  -1.473044e+02   6.340314e+01
      2.275000           2885  -1.396848e+01   6.410157e+01
      2.325000           5090  -5.222862e+01   6.671300e+01
      2.375000           1987  -9.429187e+01   7.142759e+01
      2.425000            696  -1.351047e+02   7.818283e+01
