          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   8.482989e-01   0.000000e+00              3             61              2              7   1.765624e+01   0.000000e+00   9.851472e-01
           500   8.636055e-01   9.771892e-01              2             57              2              8   1.764254e+01   7.094797e-02   9.894442e-01
          1000   8.526464e-01   1.956154e+00              3             53              2              9   1.749618e+01   8.994450e-02   9.995643e-01
          1500   8.558764e-01   2.930880e+00              3             59              2              9   1.768251e+01   9.951583e-02   1.000295e+00
          2000   8.413739e-01   3.835087e+00              3             61              2              9   1.774668e+01   1.068435e-01   9.960229e-01
          2500   8.479610e-01   4.821525e+00              4             56              2              7   1.774618e+01   1.179268e-01   1.007509e+00
          3000   8.596778e-01   5.822530e+00              3             57              2              8   1.781783e+01   1.225314e-01   1.013520e+00
          3500   8.392294e-01   6.693647e+00              3             60              2              8   1.783468e+01   1.129922e-01   1.015604e+00
          4000   8.563481e-01   7.759708e+00              2             58              2              8   1.766343e+01   1.226144e-01   9.891906e-01
          4500   8.363424e-01   8.639930e+00              3             61              2              8   1.772606e+01   1.055875e-01   9.950126e-01
          5000   8.332946e-01   9.627335e+00              3             62              1              8   1.767785e+01   1.055487e-01   9.835296e-01
          5500   8.284511e-01   1.062109e+01              3             64              2             10   1.794761e+01   1.022054e-01   1.006955e+00
          6000   8.137914e-01   1.161677e+01              3             61              2              9   1.784204e+01   1.203327e-01   9.988140e-01
          6500   8.152753e-01   1.260952e+01              3             58              2              8   1.746151e+01   1.176556e-01   9.774138e-01
          7000   8.195110e-01   1.359790e+01              3             62              2              7   1.769395e+01   1.177921e-01   9.889681e-01
          7500   8.174152e-01   1.458973e+01              3             59              2              7   1.786712e+01   1.437956e-01   1.000800e+00
          8000   8.393746e-01   1.558444e+01              3             61              2              7   1.782388e+01   1.510842e-01   1.006126e+00
          8500   8.155667e-01   1.657364e+01              2             63              2             10   1.765871e+01   1.458297e-01   1.004129e+00
          9000   8.360290e-01   1.757167e+01              2             60              2              8   1.761914e+01   1.476485e-01   1.003116e+00
          9500   8.305839e-01   1.855181e+01              2             60              2              7   1.792452e+01   1.517913e-01   9.984768e-01
         10000   8.264470e-01   1.954279e+01              2             62              2              6   1.784762e+01   1.428817e-01   9.952535e-01
         10500   8.462811e-01   2.053231e+01              2             63              2              6   1.791257e+01   1.522427e-01   1.006911e+00
         11000   8.372625e-01   2.152251e+01              2             60              2              9   1.787230e+01   1.550645e-01   9.954427e-01
         11500   8.037145e-01   1.887476e+01              3             61              2             10   1.764421e+01   1.310792e-01   9.882071e-01
         12000   8.372235e-01   2.349196e+01              2             61              2              9   1.785627e+01   1.307077e-01   1.001006e+00
         12500   8.763804e-01   2.290147e+01              2             58              2              6   1.786930e+01   1.411444e-01   1.018279e+00
         13000   8.513916e-01   2.388427e+01              3             62              2              8   1.771530e+01   1.564714e-01   1.001201e+00
         13500   8.163929e-01   2.633454e+01              2             60              2             10   1.787140e+01   1.304589e-01   9.978057e-01
         14000   8.218653e-01   2.732900e+01              2             64              2              8   1.783278e+01   1.466473e-01   9.964038e-01
         14500   8.280567e-01   2.832731e+01              2             64              2              9   1.768803e+01   1.406472e-01   9.998111e-01
         15000   8.315967e-01   2.932635e+01              2             64              2              8   1.797426e+01   1.401929e-01   9.976014e-01
         15500   8.220916e-01   3.032189e+01              2             65              2              7   1.771178e+01   1.540327e-01   9.927476e-01
         16000   8.468852e-01   3.130333e+01              2             61              2              7   1.774917e+01   1.376136e-01   1.001029e+00
         16500   8.342192e-01   3.227733e+01              2             64              2              8   1.772592e+01   1.737756e-01   9.981685e-01
