         r_bin          count          force            pmf
      0.525000          11930   1.720605e+03   2.297265e+02
      0.575000          57812   1.471861e+03   1.561335e+02
      0.625000          38821   1.300519e+03   9.110750e+01
      0.675000          51004   8.186031e+02   5.017735e+01
      0.725000          44271   5.495940e+02   2.269765e+01
      0.775000          18498   2.435678e+02   1.051926e+01
      0.825000          35432   2.103852e+02   0.000000e+00
      0.875000          28735  -1.570909e+02   7.854547e+00
      0.925000          35621  -2.111631e+02   1.841270e+01
      0.975000          29429  -2.322703e+02   3.002622e+01
      1.025000          33250  -1.344981e+02   3.675112e+01
      1.075000          30122  -4.147290e+02   5.748757e+01
      1.125000          25888  -5.510410e+02   8.503962e+01
      1.175000          11314  -4.718713e+02   1.086332e+02
      1.225000          22237  -5.252344e+02   1.348949e+02
      1.275000          31214  -5.291436e+02   1.613521e+02
      1.325000          16376  -5.906991e+02   1.908870e+02
      1.375000           7655  -8.132985e+02   2.315520e+02
      1.425000           3789  -7.381886e+02   2.684614e+02
      1.475000          14527  -3.618761e+02   2.865552e+02
      1.525000          20395  -4.220778e+02   3.076591e+02
      1.575000           1916  -4.768206e+02   3.315001e+02
      1.625000           2876  -4.115780e+02   3.520790e+02
      1.675000           3905  -3.287331e+02   3.685157e+02
      1.725000           4879  -2.359952e+02   3.803154e+02
      1.775000           2910  -1.881854e+02   3.897247e+02
      1.825000           4822  -7.583209e+01   3.935163e+02
      1.875000           6937  -8.722589e+01   3.978776e+02
      1.925000           6542  -1.611867e+02   4.059369e+02
      1.975000           3509  -1.916711e+02   4.155205e+02
      2.025000           1414  -2.785143e+02   4.294462e+02
      2.075000           2810  -1.345328e+02   4.361728e+02
      2.125000           2515  -1.823529e+02   4.452905e+02
      2.175000            457  -1.019846e+02   4.503897e+02
      2.225000           2377   4.028867e+01   4.483753e+02
      2.275000           9247  -3.854685e+01   4.503026e+02
      2.325000           5492  -9.023606e+01   4.548144e+02
      2.375000           3707  -6.985722e+01   4.583073e+02
      2.425000           7378  -8.305091e+01   4.624598e+02
      2.475000           4589  -1.138030e+02   4.681500e+02
      2.525000           2806   6.787737e+00   4.678106e+02
      2.575000           4280  -9.311064e+01   4.724661e+02
      2.625000           2171  -5.112455e+01   4.750224e+02
      2.675000           3609   6.568100e+01   4.717383e+02
      2.725000           8449  -6.359120e+01   4.749179e+02
      2.775000           4775  -9.397597e+01   4.796167e+02
      2.825000           7314  -9.486953e+01   4.843602e+02
      2.875000           7491  -1.960422e+02   4.941623e+02
      2.925000            503  -2.532707e+02   5.068258e+02
