         r_bin          count          force            pmf
      0.725000             88   8.691922e+02   2.824670e+01
      0.775000           8778   4.699951e+02   4.746945e+00
      0.825000          35938   9.493889e+01   0.000000e+00
      0.875000          22075  -2.128502e+02   1.064251e+01
      0.925000           1837  -5.375931e+02   3.752217e+01
      0.975000          10587  -4.588700e+02   6.046567e+01
      1.025000          35578  -5.348742e+02   8.720938e+01
      1.075000           3942  -6.742424e+02   1.209215e+02
      1.125000          12822  -5.125156e+02   1.465473e+02
      1.175000          16775  -5.770437e+02   1.753995e+02
      1.225000          15812  -5.397970e+02   2.023893e+02
      1.275000           9671  -5.662714e+02   2.307029e+02
      1.325000          11431  -5.054740e+02   2.559766e+02
      1.375000          13997  -4.944907e+02   2.807011e+02
      1.425000           8842  -4.785404e+02   3.046281e+02
      1.475000           5109  -4.434366e+02   3.268000e+02
      1.525000           4410  -3.667783e+02   3.451389e+02
      1.575000          16351  -2.604006e+02   3.581589e+02
      1.625000           7856  -3.542893e+02   3.758734e+02
      1.675000           4951  -3.491883e+02   3.933328e+02
      1.725000           2714  -2.919692e+02   4.079313e+02
      1.775000           9671  -2.238316e+02   4.191228e+02
      1.825000          11504  -2.011824e+02   4.291820e+02
      1.875000           7267  -2.512011e+02   4.417420e+02
      1.925000           5068  -1.808086e+02   4.507824e+02
      1.975000          11564  -9.503937e+01   4.555344e+02
      2.025000           5212  -1.290499e+02   4.619869e+02
      2.075000           7468  -6.872194e+01   4.654230e+02
      2.125000           6915  -5.898670e+01   4.683723e+02
      2.175000           5306  -1.125960e+02   4.740021e+02
      2.225000           6086   3.291519e+01   4.723564e+02
      2.275000          11302  -5.463096e+01   4.750879e+02
      2.325000           8157  -4.780813e+01   4.774783e+02
      2.375000           4693  -9.911318e+01   4.824340e+02
      2.425000           2464  -8.573737e+01   4.867209e+02
      2.475000           4509  -6.257218e+01   4.898495e+02
      2.525000           3800   1.120769e+00   4.897934e+02
      2.575000           5860   5.607453e+01   4.869897e+02
      2.625000           3265  -7.321981e+01   4.906507e+02
      2.675000           2411   3.229848e+01   4.890358e+02
      2.725000           4399   1.189429e+01   4.884411e+02
      2.775000           6453  -3.610966e+01   4.902465e+02
      2.825000           4743  -1.035015e+02   4.954216e+02
      2.875000           2619  -1.696344e+02   5.039033e+02
