         r_bin          count          force            pmf
      0.725000           5705   4.313134e+02   4.358237e+00
      0.775000          37323   8.716474e+01   0.000000e+00
      0.825000          13074  -9.708625e+01   4.854313e+00
      0.875000           5467  -5.362829e+02   3.166846e+01
      0.925000          11404  -3.151062e+02   4.742377e+01
      0.975000          37687  -3.895071e+02   6.689912e+01
      1.025000           9560  -5.019344e+02   9.199584e+01
      1.075000           2012  -6.329397e+02   1.236428e+02
      1.125000           5910  -5.554278e+02   1.514142e+02
      1.175000          17143  -3.948216e+02   1.711553e+02
      1.225000          14385  -3.915862e+02   1.907346e+02
      1.275000           9577  -4.119021e+02   2.113297e+02
      1.325000          14854  -3.923840e+02   2.309489e+02
      1.375000          13157  -4.639930e+02   2.541486e+02
      1.425000           9617  -4.596191e+02   2.771295e+02
      1.475000           4070  -5.506784e+02   3.046634e+02
      1.525000           1310  -3.982208e+02   3.245745e+02
      1.575000           3828  -2.050821e+02   3.348286e+02
      1.625000           3232  -2.300152e+02   3.463293e+02
      1.675000           1428   1.048545e+01   3.458051e+02
      1.725000           3266  -1.337168e+02   3.524909e+02
      1.775000           4288  -6.461985e+01   3.557219e+02
      1.825000           3889  -1.516615e+02   3.633050e+02
      1.875000           6807  -1.102470e+02   3.688173e+02
      1.925000           4292  -1.668721e+02   3.771609e+02
      1.975000           5859   3.703076e+01   3.753094e+02
      2.025000           9542  -4.523257e+01   3.775710e+02
      2.075000           4561  -3.488561e+01   3.793153e+02
      2.125000           7291  -5.038163e+01   3.818344e+02
      2.175000           3846  -8.514866e+01   3.860918e+02
      2.225000           8246  -5.306496e+01   3.887451e+02
      2.275000           8114  -9.592844e+00   3.892247e+02
      2.325000           6858  -2.315816e+01   3.903826e+02
      2.375000           8511   2.868225e+00   3.902392e+02
      2.425000          10271  -2.150233e+01   3.913143e+02
      2.475000           8704  -3.085791e+01   3.928572e+02
      2.525000           4082  -5.236044e+01   3.954752e+02
      2.575000           4820  -1.962268e+01   3.964564e+02
      2.625000           8066  -1.165329e+01   3.970390e+02
      2.675000           7195  -4.088602e+01   3.990833e+02
      2.725000           2862   1.789030e+01   3.981888e+02
      2.775000           5116   1.311868e+01   3.975329e+02
      2.825000          16514  -6.736130e+01   4.009009e+02
      2.875000           9834  -2.408385e+02   4.129429e+02
      2.925000           7109  -3.601879e+02   4.309523e+02
      2.975000            114  -8.850048e+02   4.752025e+02
