         r_bin          count          force            pmf
      0.275000          10281   4.825712e+02   9.641716e+00
      0.325000          14816   1.928343e+02   0.000000e+00
      0.375000          26774  -3.203862e+01   1.601931e+00
      0.425000          10468  -3.832328e+02   2.076357e+01
      0.475000           3421  -6.115196e+02   5.133955e+01
      0.525000           6824  -4.865567e+02   7.566739e+01
      0.575000           7227  -3.972253e+02   9.552865e+01
      0.625000           9556  -2.661861e+02   1.088380e+02
      0.675000           6349  -3.028689e+02   1.239814e+02
      0.725000           5589  -2.125848e+02   1.346106e+02
      0.775000          10296  -2.820097e+02   1.487111e+02
      0.825000           3172  -2.966514e+02   1.635437e+02
      0.875000           5530  -2.534095e+02   1.762142e+02
      0.925000           3530  -2.562030e+02   1.890243e+02
      0.975000           4064  -1.448016e+02   1.962644e+02
      1.025000           7793  -1.610869e+02   2.043187e+02
      1.075000           5214  -1.842008e+02   2.135288e+02
      1.125000           3926  -2.102566e+02   2.240416e+02
      1.175000           5484  -1.324531e+02   2.306643e+02
      1.225000           7995  -2.075517e+02   2.410419e+02
      1.275000           4341  -1.829608e+02   2.501899e+02
      1.325000           6447  -1.973417e+02   2.600570e+02
      1.375000           5236  -2.293268e+02   2.715233e+02
      1.425000           2101  -1.979478e+02   2.814207e+02
      1.475000           5829  -1.931944e+02   2.910804e+02
      1.525000           4256  -1.373332e+02   2.979471e+02
      1.575000           4610  -2.151119e+02   3.087027e+02
      1.625000           2790  -1.289378e+02   3.151496e+02
      1.675000           5276  -1.322833e+02   3.217637e+02
      1.725000           5282  -1.408840e+02   3.288079e+02
      1.775000           5335  -1.479109e+02   3.362035e+02
      1.825000           2458  -2.622198e+02   3.493145e+02
      1.875000            853  -2.036788e+02   3.594984e+02
      1.925000           2345  -1.128579e+02   3.651413e+02
      1.975000           3443   1.478139e+00   3.650674e+02
      2.025000           6203   1.263466e+01   3.644357e+02
      2.075000           5551   1.074010e+02   3.590656e+02
      2.125000           7793  -1.611883e+01   3.598716e+02
      2.175000           7095   1.644355e+01   3.590494e+02
      2.225000           3285   4.587954e+01   3.567554e+02
      2.275000           6524  -2.106259e+01   3.578085e+02
      2.325000          10140  -1.087184e+02   3.632444e+02
      2.375000           5377  -2.146648e+02   3.739777e+02
      2.425000             21  -4.614831e+02   3.970518e+02
