          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   3.369136e-01   0.000000e+00              1             78              2              5   1.762163e+01   0.000000e+00   8.414351e-01
           500   3.481280e-01   9.777149e-01              1             79              2              6   1.804842e+01   9.367572e-02   8.489787e-01
          1000   3.234417e-01   1.939873e+00              1             79              2              6   1.832821e+01   1.254896e-01   8.397602e-01
          1500   3.613418e-01   2.848910e+00              1             71              3              8   1.820629e+01   1.477966e-01   8.341053e-01
          2000   3.745312e-01   3.823073e+00              1             79              2              6   1.794924e+01   1.412944e-01   8.283727e-01
          2500   3.399605e-01   4.787326e+00              3             76              2              7   1.813045e+01   1.467558e-01   8.381745e-01
          3000   3.339489e-01   5.760679e+00              3             75              1              5   1.830129e+01   1.468841e-01   8.490103e-01
          3500   3.522044e-01   6.722529e+00              2             68              1              6   1.807676e+01   1.378372e-01   8.371922e-01
          4000   3.586076e-01   7.690438e+00              1             73              1              4   1.803995e+01   1.300584e-01   8.328072e-01
          4500   3.247003e-01   8.688088e+00              3             75              0              4   1.773075e+01   1.409257e-01   8.265515e-01
          5000   3.504626e-01   9.673520e+00              1             70              0              6   1.836468e+01   1.378224e-01   8.432326e-01
          5500   3.445405e-01   1.063276e+01              3             68              0              5   1.815585e+01   1.604565e-01   8.425705e-01
          6000   3.505752e-01   1.161945e+01              1             62              0              5   1.768034e+01   1.805542e-01   8.317479e-01
          6500   3.282597e-01   1.260615e+01              2             71              0              4   1.732191e+01   1.832393e-01   8.308356e-01
          7000   3.361223e-01   1.360208e+01              1             73              0              5   1.804563e+01   1.754147e-01   8.273306e-01
          7500   3.468735e-01   1.419610e+01              2             66              0              7   1.717205e+01   1.779553e-01   8.140667e-01
          8000   3.477762e-01   1.511325e+01              2             69              0              7   1.700449e+01   1.947609e-01   8.135079e-01
          8500   3.650215e-01   1.609485e+01              2             66              0              5   1.681446e+01   1.958898e-01   8.105136e-01
          9000   3.670759e-01   1.708170e+01              1             62              0              5   1.702163e+01   1.808748e-01   8.155974e-01
          9500   3.470577e-01   1.806520e+01              1             68              0              7   1.682010e+01   1.861159e-01   8.121869e-01
         10000   3.263966e-01   1.936291e+01              1             67              0              7   1.715207e+01   1.973454e-01   8.247992e-01
         10500   3.310696e-01   2.035619e+01              1             68              0              5   1.720412e+01   1.972157e-01   8.184435e-01
         11000   3.329377e-01   2.135216e+01              1             69              0              6   1.710528e+01   2.063439e-01   8.232759e-01
         11500   3.252783e-01   2.234217e+01              2             67              0              6   1.743095e+01   1.932673e-01   8.424003e-01
         12000   3.297228e-01   2.333739e+01              1             70              0              5   1.688297e+01   2.001517e-01   8.287524e-01
         12500   3.211297e-01   2.433131e+01              1             67              0              4   1.730217e+01   2.142077e-01   8.296439e-01
         13000   3.221511e-01   2.532779e+01              1             65              0              5   1.716874e+01   2.185670e-01   8.231679e-01
         13500   3.395137e-01   2.631884e+01              1             64              0              4   1.696762e+01   2.115034e-01   8.282910e-01
         14000   3.215996e-01   2.731347e+01              1             63              0              5   1.724683e+01   2.056820e-01   8.416424e-01
         14500   3.335102e-01   2.829980e+01              1             67              0              5   1.745117e+01   1.957987e-01   8.386704e-01
         15000   3.364362e-01   2.929357e+01              1             63              0              6   1.750736e+01   2.105494e-01   8.516369e-01
         15500   3.381487e-01   3.028945e+01              0             64              0              4   1.746437e+01   2.027154e-01   8.484499e-01
         16000   3.115361e-01   3.127521e+01              2             67              0              6   1.739469e+01   2.132087e-01   8.378014e-01
         16500   3.301651e-01   3.226033e+01              2             65              0              6   1.687937e+01   2.332460e-01   8.296920e-01
         17000   3.260229e-01   3.325164e+01              2             66              0              5   1.717569e+01   2.332698e-01   8.336681e-01
         17500   3.045154e-01   2.839693e+01              0             66              0              6   1.761227e+01   2.172883e-01   8.497677e-01
         18000   3.127101e-01   3.518942e+01              1             65              0              3   1.741781e+01   2.210851e-01   8.458695e-01
         18500   3.104379e-01   3.618320e+01              1             67              0              6   1.754661e+01   2.252905e-01   8.379117e-01
         19000   3.382670e-01   3.717595e+01              2             61              0              5   1.785140e+01   2.255463e-01   8.408091e-01
         19500   3.593696e-01   3.572360e+01              0             61              0              4   1.774805e+01   2.246967e-01   8.398870e-01
         20000   3.125466e-01   3.913106e+01              1             63              0              5   1.759143e+01   2.441933e-01   8.492836e-01
         20500   3.244491e-01   4.012916e+01              1             61              0              5   1.741072e+01   2.251197e-01   8.507625e-01
