          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   3.369136e-01   0.000000e+00              1             78              2              5   1.762163e+01   0.000000e+00   8.414351e-01
           500   3.630701e-01   9.842856e-01              1             74              2              6   1.808063e+01   9.330793e-02   8.485504e-01
          1000   3.691964e-01   1.981968e+00              1             73              2              9   1.821271e+01   1.282015e-01   8.443672e-01
          1500   3.723096e-01   2.977498e+00              0             70              2              7   1.796164e+01   1.353809e-01   8.258437e-01
          2000   3.764389e-01   3.971024e+00              0             73              3              8   1.831449e+01   1.494831e-01   8.286779e-01
          2500   3.665168e-01   4.962613e+00              0             75              3              7   1.856218e+01   1.392249e-01   8.399496e-01
          3000   3.861555e-01   5.146920e+00              1             68              3              8   1.841485e+01   1.445072e-01   8.348269e-01
          3500   3.803330e-01   6.017268e+00              2             68              3              5   1.830282e+01   1.446608e-01   8.410804e-01
          4000   3.529647e-01   7.891236e+00              1             69              3              6   1.853738e+01   1.583221e-01   8.494732e-01
          4500   3.794932e-01   8.865384e+00              0             74              3              7   1.856885e+01   1.506270e-01   8.448509e-01
          5000   3.693550e-01   9.855875e+00              1             69              3              8   1.866833e+01   1.832397e-01   8.536845e-01
          5500   3.737739e-01   1.084884e+01              2             69              3              5   1.880327e+01   1.751543e-01   8.494171e-01
          6000   3.849299e-01   1.184121e+01              0             70              3              5   1.881890e+01   1.829336e-01   8.542488e-01
          6500   3.774739e-01   1.281263e+01              0             66              3              5   1.907079e+01   1.952898e-01   8.751777e-01
          7000   3.620631e-01   1.380918e+01              1             72              4              6   1.908905e+01   1.848501e-01   8.705920e-01
          7500   3.635792e-01   1.477254e+01              2             65              3              6   1.899050e+01   1.738216e-01   8.633978e-01
          8000   3.992607e-01   1.575939e+01              1             63              3              6   1.876388e+01   1.736933e-01   8.634197e-01
          8500   3.898954e-01   1.675162e+01              1             67              2              6   1.915024e+01   1.803667e-01   8.686764e-01
          9000   4.161737e-01   1.561076e+01              1             65              3              4   1.906760e+01   1.846594e-01   8.751159e-01
          9500   4.051162e-01   1.660114e+01              3             66              3              6   1.860867e+01   1.698461e-01   8.544653e-01
         10000   4.118061e-01   1.759088e+01              2             65              2              6   1.858920e+01   1.862511e-01   8.592541e-01
         10500   3.986226e-01   1.856811e+01              0             65              3              6   1.872050e+01   1.745410e-01   8.688695e-01
         11000   3.916166e-01   2.151775e+01              2             71              3              5   1.855518e+01   1.976128e-01   8.506393e-01
         11500   3.807072e-01   2.251014e+01              2             69              2              4   1.877055e+01   2.003368e-01   8.617577e-01
         12000   3.914409e-01   2.130080e+01              2             59              2              7   1.881565e+01   2.127977e-01   8.651118e-01
         12500   3.669048e-01   2.446251e+01              2             63              3              6   1.895736e+01   2.165580e-01   8.807423e-01
         13000   3.600086e-01   2.544620e+01              3             65              3              6   1.875890e+01   2.240266e-01   8.718708e-01
         13500   3.457316e-01   2.304897e+01              3             68              2              6   1.881032e+01   2.167683e-01   8.759672e-01
         14000   3.525184e-01   2.401963e+01              2             67              3              6   1.881535e+01   1.993029e-01   8.703557e-01
         14500   3.459570e-01   2.495196e+01              2             62              2              5   1.908355e+01   2.281208e-01   8.789601e-01
         15000   3.386208e-01   2.592990e+01              2             59              4              6   1.901500e+01   2.450074e-01   8.935331e-01
         15500   3.271611e-01   2.691225e+01              3             66              3              6   1.926669e+01   2.433836e-01   8.941060e-01
         16000   3.410491e-01   2.790262e+01              1             60              3              5   1.927028e+01   2.437624e-01   8.916309e-01
         16500   3.108274e-01   2.888943e+01              2             67              3              5   1.873757e+01   2.275535e-01   8.803423e-01
         17000   3.065058e-01   2.985869e+01              3             68              3              6   1.879480e+01   2.301929e-01   8.756321e-01
         17500   3.238852e-01   3.082981e+01              2             70              3              6   1.849535e+01   2.409396e-01   8.618261e-01
         18000   3.124420e-01   2.357317e+01              1             65              3              4   1.885666e+01   2.334343e-01   8.884681e-01
         18500   3.034046e-01   2.450592e+01              2             70              4              6   1.880159e+01   2.418406e-01   8.835278e-01
         19000   3.141923e-01   2.547609e+01              1             66              3              6   1.855772e+01   2.370441e-01   8.818085e-01
         19500   3.043380e-01   2.642070e+01              1             68              2              6   1.884649e+01   2.350936e-01   8.834988e-01
         20000   3.219415e-01   3.568751e+01              3             64              3              5   1.864160e+01   2.403008e-01   8.773048e-01
         20500   3.129120e-01   3.667464e+01              1             69              3              6   1.879772e+01   2.331022e-01   8.804913e-01
         21000   3.158450e-01   3.766932e+01              2             65              3              6   1.904694e+01   2.531234e-01   8.808949e-01
         21500   3.290864e-01   3.865747e+01              1             69              4              6   1.888840e+01   2.283029e-01   8.797205e-01
         22000   3.375916e-01   3.964798e+01              1             67              3              6   1.891713e+01   2.392926e-01   8.845393e-01
         22500   3.138751e-01   4.063883e+01              2             74              3              7   1.909234e+01   2.308524e-01   8.965107e-01
         23000   3.321098e-01   4.163601e+01              2             72              3              6   1.904468e+01   2.332822e-01   8.723929e-01
         23500   3.304440e-01   4.263225e+01              4             72              3              6   1.881045e+01   2.436450e-01   8.695724e-01
         24000   3.255644e-01   4.362653e+01              2             68              3              5   1.871667e+01   2.328655e-01   8.686405e-01
         24500   3.318442e-01   4.461777e+01              2             70              3              6   1.860260e+01   2.331133e-01   8.616324e-01
         25000   3.191760e-01   4.561134e+01              2             75              3              5   1.871050e+01   2.278191e-01   8.617413e-01
         25500   3.269403e-01   4.660902e+01              3             66              3              7   1.874564e+01   2.380697e-01   8.637342e-01
         26000   3.163570e-01   4.760314e+01              3             73              3              4   1.823039e+01   2.324231e-01   8.454076e-01
         26500   3.516398e-01   4.859776e+01              1             71              3              4   1.842870e+01   2.361438e-01   8.502316e-01
         27000   3.385468e-01   4.957223e+01              3             73              3              6   1.843626e+01   2.294130e-01   8.527319e-01
         27500   3.436278e-01   5.055245e+01              3             65              3              6   1.835821e+01   2.383301e-01   8.609451e-01
         28000   3.182279e-01   5.153395e+01              2             67              2              3   1.841951e+01   2.416111e-01   8.752032e-01
         28500   3.396639e-01   5.252857e+01              2             61              1              4   1.820483e+01   2.394921e-01   8.572523e-01
         29000   3.306983e-01   5.352463e+01              2             62              1              4   1.858871e+01   2.563632e-01   8.698807e-01
         29500   3.472016e-01   5.452003e+01              3             65              1              4   1.860934e+01   2.510612e-01   8.651984e-01
         30000   3.602736e-01   5.493244e+01              2             62              1              5   1.853000e+01   2.484660e-01   8.758058e-01
         30500   3.198668e-01   5.644981e+01              3             66              1              5   1.839756e+01   2.425545e-01   8.692540e-01
         31000   3.465181e-01   5.743014e+01              2             62              1              5   1.883327e+01   2.499246e-01   8.763665e-01
         31500   3.245500e-01   5.838300e+01              2             65              1              5   1.882843e+01   2.510198e-01   8.852662e-01
         32000   3.578139e-01   5.869867e+01              1             65              1              4   1.923424e+01   2.607215e-01   8.866406e-01
         32500   3.446239e-01   6.030589e+01              2             66              1              5   1.902473e+01   2.575189e-01   8.874514e-01
         33000   3.133597e-01   6.129231e+01              2             67              1              5   1.917182e+01   2.570556e-01   8.996747e-01
         33500   3.209252e-01   6.225363e+01              2             71              1              4   1.913914e+01   2.520162e-01   8.879983e-01
         34000   3.134473e-01   6.324730e+01              3             70              2              5   1.957344e+01   2.692296e-01   9.027485e-01
         34500   3.405707e-01   6.424505e+01              2             69              2              4   1.944330e+01   2.512986e-01   9.068470e-01
         35000   3.421859e-01   6.388303e+01              3             65              2              4   1.969725e+01   2.692027e-01   9.248758e-01
         35500   3.203777e-01   6.621805e+01              2             64              2              3   1.982182e+01   2.965152e-01   9.267569e-01
         36000   3.093982e-01   6.720856e+01              1             65              2              4   1.961207e+01   2.923069e-01   9.195633e-01
         36500   3.081562e-01   5.587149e+01              3             63              2              3   1.942216e+01   2.992911e-01   9.156618e-01
         37000   3.117734e-01   5.683377e+01              0             62              2              4   1.930966e+01   2.977791e-01   9.189910e-01
         37500   3.181054e-01   5.772810e+01              2             66              2              3   1.977175e+01   3.072067e-01   9.488618e-01
         38000   3.106251e-01   5.862824e+01              2             63              2              4   1.964999e+01   3.080463e-01   9.531735e-01
         38500   3.341315e-01   7.209995e+01              1             62              2              3   1.915631e+01   3.060172e-01   9.365127e-01
         39000   3.096694e-01   7.308131e+01              3             62              2              4   1.952207e+01   3.159516e-01   9.335333e-01
         39500   2.934511e-01   6.142219e+01              1             63              2              3   1.969317e+01   3.041340e-01   9.431433e-01
         40000   2.831560e-01   6.240433e+01              2             60              2              4   1.981624e+01   3.014177e-01   9.430386e-01
         40500   2.888375e-01   6.338883e+01              2             60              2              5   1.953421e+01   3.064979e-01   9.321051e-01
         41000   3.157054e-01   7.666152e+01              2             55              2              5   1.979272e+01   3.040559e-01   9.350396e-01
