         r_bin          count          force            pmf
      0.225000              6   6.281961e+02   1.884648e+01
      0.275000          10131   3.078202e+02   3.455471e+00
      0.325000          24304   6.910943e+01   0.000000e+00
      0.375000          10892  -2.247897e+02   1.123948e+01
      0.425000           3408  -4.308262e+02   3.278079e+01
      0.475000           7235  -4.530351e+02   5.543255e+01
      0.525000          12339  -2.429705e+02   6.758107e+01
      0.575000          29360  -3.167586e+02   8.341900e+01
      0.625000           6831  -4.774061e+02   1.072893e+02
      0.675000           1661  -5.550709e+02   1.350428e+02
      0.725000           9907  -4.198200e+02   1.560338e+02
      0.775000           6806  -3.470096e+02   1.733843e+02
      0.825000           8011  -3.385358e+02   1.903111e+02
      0.875000           7622  -2.633004e+02   2.034761e+02
      0.925000           5707  -2.788147e+02   2.174169e+02
      0.975000           4246  -2.992056e+02   2.323772e+02
      1.025000           1810  -1.298322e+02   2.388688e+02
      1.075000           6598  -1.289271e+02   2.453151e+02
      1.125000           9869  -1.033027e+02   2.504803e+02
      1.175000           9908  -2.019235e+02   2.605764e+02
      1.225000           2381  -3.523802e+02   2.781954e+02
      1.275000           3026  -2.158136e+02   2.889861e+02
      1.325000           6640  -2.262485e+02   3.002985e+02
      1.375000           3560  -1.833979e+02   3.094684e+02
      1.425000          10476  -6.968998e+01   3.129529e+02
      1.475000          10436  -7.233885e+01   3.165699e+02
      1.525000          10937  -3.432784e+01   3.182863e+02
      1.575000           8215  -1.163406e+02   3.241033e+02
      1.625000           6469   2.172623e+01   3.230170e+02
      1.675000          11604   1.143588e+01   3.224452e+02
      1.725000          10853  -5.215472e+01   3.250529e+02
      1.775000          11478  -7.865965e+01   3.289859e+02
      1.825000           5340  -3.341134e+01   3.306565e+02
      1.875000           8212  -2.452722e+01   3.318828e+02
      1.925000           3827  -1.096720e+02   3.373664e+02
      1.975000           8240  -4.434485e+01   3.395837e+02
      2.025000           7346  -1.149267e+02   3.453300e+02
      2.075000           8048  -1.163136e+02   3.511457e+02
      2.125000           3332  -1.084021e+02   3.565658e+02
      2.175000           8581  -4.780602e+01   3.589561e+02
      2.225000           3712   9.693730e+00   3.584714e+02
      2.275000           7678  -5.987879e+01   3.614654e+02
      2.325000          15077  -9.014491e+01   3.659726e+02
      2.375000           7559  -2.496215e+02   3.784537e+02
      2.425000            922  -4.266136e+02   3.997844e+02
