         r_bin          count          force            pmf
      0.225000           5687   1.806051e+03   2.364703e+02
      0.275000          66944   1.421974e+03   1.653716e+02
      0.325000          51207   1.139849e+03   1.083792e+02
      0.375000          33359   1.198838e+03   4.843725e+01
      0.425000          33957   8.388148e+02   6.496504e+00
      0.475000          43369   1.299301e+02   0.000000e+00
      0.525000          39616  -3.196144e+02   1.598072e+01
      0.575000          13463  -9.905499e+02   6.550821e+01
      0.625000          22539  -1.138744e+03   1.224454e+02
      0.675000          53756  -1.103497e+03   1.776203e+02
      0.725000           8022  -1.156849e+03   2.354628e+02
      0.775000          33635  -2.385028e+02   2.473879e+02
      0.825000          41343  -2.564340e+01   2.486701e+02
      0.875000          37416  -2.601672e+02   2.616784e+02
      0.925000          37898  -9.992243e+01   2.666746e+02
      0.975000          25900  -1.171773e+02   2.725334e+02
      1.025000          11965  -1.225956e+02   2.786632e+02
      1.075000          32275  -2.309818e+00   2.787787e+02
      1.125000          28815  -5.218162e+00   2.790396e+02
      1.175000          24933   4.645471e+01   2.767169e+02
      1.225000          21621  -2.672641e+01   2.780532e+02
      1.275000          12640  -1.699297e+02   2.865497e+02
      1.325000          24962  -1.099670e+02   2.920480e+02
      1.375000          21273  -2.277150e+02   3.034338e+02
      1.425000          10172  -2.439691e+02   3.156322e+02
      1.475000          11495  -1.712168e+02   3.241931e+02
      1.525000          14198  -2.641671e+02   3.374014e+02
      1.575000          14827  -2.177611e+02   3.482895e+02
      1.625000          10128  -3.221688e+02   3.643979e+02
      1.675000           1919  -5.269545e+02   3.907456e+02
      1.725000           3621  -2.994324e+02   4.057173e+02
      1.775000           7230  -2.641629e+02   4.189254e+02
      1.825000           8249  -2.399508e+02   4.309229e+02
      1.875000           3927  -2.530111e+02   4.435735e+02
      1.925000           3699  -2.312195e+02   4.551345e+02
      1.975000           3287  -1.282079e+02   4.615449e+02
      2.025000           3946  -2.317157e+02   4.731306e+02
      2.075000           6490  -1.362564e+02   4.799435e+02
      2.125000           4716  -1.896484e+02   4.894259e+02
      2.175000           2911  -1.270466e+02   4.957782e+02
      2.225000           5651  -1.583914e+02   5.036978e+02
      2.275000           2860  -1.468828e+02   5.110419e+02
      2.325000           6496  -9.649124e+01   5.158665e+02
      2.375000           9588  -1.516456e+02   5.234488e+02
      2.425000           3934  -1.214279e+02   5.295202e+02
      2.475000           9795  -2.335891e+01   5.306881e+02
      2.525000          17144  -9.836009e+01   5.356061e+02
      2.575000          11312  -2.646909e+02   5.488407e+02
      2.625000           4244  -3.716269e+02   5.674220e+02
      2.675000            566  -6.277768e+02   5.988108e+02
