         r_bin          count          force            pmf
      0.275000           8874   1.404604e+03   1.174974e+02
      0.325000          69181   9.513998e+02   6.992744e+01
      0.375000          35274   7.891748e+02   3.046871e+01
      0.425000          17051   5.705019e+02   1.943609e+00
      0.475000          66604   3.887218e+01   0.000000e+00
      0.525000          46882  -2.968991e+02   1.484495e+01
      0.575000          16199  -6.203677e+02   4.586334e+01
      0.625000          35407  -7.065628e+02   8.119148e+01
      0.675000          47932  -8.769930e+02   1.250411e+02
      0.725000          20521  -1.076917e+03   1.788870e+02
      0.775000           1520  -1.349607e+03   2.463674e+02
      0.825000           6384  -8.723351e+02   2.899841e+02
      0.875000          17268  -5.612130e+02   3.180448e+02
      0.925000          15618  -5.098174e+02   3.435356e+02
      0.975000           7474  -5.186628e+02   3.694688e+02
      1.025000           4739  -4.607545e+02   3.925065e+02
      1.075000           9775  -3.493256e+02   4.099728e+02
      1.125000          18393  -3.118686e+02   4.255662e+02
      1.175000           8998  -4.291872e+02   4.470256e+02
      1.225000           5585  -4.388584e+02   4.689685e+02
      1.275000           7349  -4.056310e+02   4.892500e+02
      1.325000           7998  -2.636795e+02   5.024340e+02
      1.375000           7188  -3.782668e+02   5.213473e+02
      1.425000           3756  -2.436357e+02   5.335291e+02
      1.475000           6788  -2.657966e+02   5.468190e+02
      1.525000           4443  -2.208391e+02   5.578609e+02
      1.575000           5417  -1.945241e+02   5.675871e+02
      1.625000           5101  -2.157829e+02   5.783763e+02
      1.675000           5753  -2.063900e+02   5.886958e+02
      1.725000           8989  -1.667831e+02   5.970349e+02
      1.775000           5807  -2.407276e+02   6.090713e+02
      1.825000           2565  -1.535743e+02   6.167500e+02
      1.875000           5915  -2.170756e+02   6.276038e+02
      1.925000           3193  -2.399475e+02   6.396012e+02
      1.975000           2657  -1.175181e+02   6.454771e+02
      2.025000           5040  -1.361598e+02   6.522851e+02
      2.075000           3241  -1.516454e+02   6.598673e+02
      2.125000           6660  -1.560592e+02   6.676703e+02
      2.175000           1431  -2.084956e+02   6.780951e+02
      2.225000           3220  -1.532750e+02   6.857588e+02
      2.275000           4336  -1.218702e+02   6.918523e+02
      2.325000           2976  -8.322317e+01   6.960135e+02
      2.375000           5952  -1.304629e+02   7.025366e+02
      2.425000           2380  -1.860862e+02   7.118409e+02
      2.475000           3739  -1.013338e+02   7.169076e+02
      2.525000           3967  -1.655692e+02   7.251861e+02
      2.575000            160  -2.893697e+02   7.396546e+02
