         r_bin          count          force            pmf
      0.325000            126   1.484638e+03   9.441886e+01
      0.375000          15071   1.093541e+03   3.974180e+01
      0.425000          36437   7.049623e+02   4.493688e+00
      0.475000          42256   8.987377e+01   0.000000e+00
      0.525000          16854  -1.897518e+02   9.487592e+00
      0.575000          26086  -6.236649e+02   4.067084e+01
      0.625000          25733  -1.017319e+03   9.153677e+01
      0.675000          30045  -9.895201e+02   1.410128e+02
      0.725000          14017  -1.031937e+03   1.926096e+02
      0.775000          16151  -9.634420e+02   2.407817e+02
      0.825000           2771  -8.249660e+02   2.820300e+02
      0.875000          12229  -5.777670e+02   3.109184e+02
      0.925000          10267  -4.744314e+02   3.346400e+02
      0.975000           9475  -4.037043e+02   3.548252e+02
      1.025000          10554  -3.877426e+02   3.742123e+02
      1.075000           7830  -3.226642e+02   3.903455e+02
      1.125000          21759  -3.130515e+02   4.059981e+02
      1.175000          10049  -4.613884e+02   4.290675e+02
      1.225000           2917  -4.541440e+02   4.517747e+02
      1.275000           6722  -3.686204e+02   4.702057e+02
      1.325000          12908  -2.447553e+02   4.824435e+02
      1.375000          17761  -2.866144e+02   4.967742e+02
      1.425000           1482  -3.928550e+02   5.164170e+02
      1.475000           4278  -3.797962e+02   5.354068e+02
      1.525000           6043  -1.901726e+02   5.449154e+02
      1.575000          15104  -1.011264e+02   5.499717e+02
      1.625000           8303  -1.704445e+02   5.584939e+02
      1.675000           6923  -1.298820e+02   5.649880e+02
      1.725000           8940  -2.025132e+02   5.751137e+02
      1.775000           4378  -3.427883e+02   5.922531e+02
      1.825000           1699  -2.905635e+02   6.067813e+02
      1.875000           3573  -4.352559e+01   6.089576e+02
      1.925000           8703   9.982408e+00   6.084585e+02
      1.975000           5593  -5.421465e+01   6.111692e+02
      2.025000           8817  -3.714048e+01   6.130262e+02
      2.075000           7079  -6.723342e+01   6.163879e+02
      2.125000           6680  -9.367745e+01   6.210718e+02
      2.175000           8529   1.823658e+00   6.209806e+02
      2.225000           6663   3.989218e+01   6.189860e+02
      2.275000           7450  -7.341983e+01   6.226570e+02
      2.325000           8565  -4.971735e+01   6.251428e+02
      2.375000           7928  -5.348627e+01   6.278171e+02
      2.425000           7836   3.587618e+01   6.260233e+02
      2.475000           6022  -1.888726e+01   6.269677e+02
      2.525000          16123  -1.354274e+02   6.337391e+02
      2.575000          11732  -2.736881e+02   6.474235e+02
      2.625000             39  -3.653252e+02   6.656897e+02
