         r_bin          count          force            pmf
      0.375000           1425   1.153389e+03   4.040629e+01
      0.425000          14701   6.924628e+02   5.783153e+00
      0.475000          50028   1.156631e+02   0.000000e+00
      0.525000          24384  -3.134538e+02   1.567269e+01
      0.575000           9181  -5.544741e+02   4.339639e+01
      0.625000          55383  -8.354733e+02   8.517006e+01
      0.675000          15723  -1.049871e+03   1.376636e+02
      0.725000          14463  -1.105090e+03   1.929181e+02
      0.775000          24227  -9.450922e+02   2.401727e+02
      0.825000          17979  -8.860958e+02   2.844775e+02
      0.875000          13100  -7.977653e+02   3.243658e+02
      0.925000          10905  -7.641980e+02   3.625757e+02
      0.975000           6142  -6.108620e+02   3.931188e+02
      1.025000          11463  -4.127274e+02   4.137551e+02
      1.075000          10276  -4.152057e+02   4.345154e+02
      1.125000           6640  -3.901585e+02   4.540234e+02
      1.175000          11281  -3.473258e+02   4.713896e+02
      1.225000          17194  -3.662163e+02   4.897005e+02
      1.275000           3505  -4.407725e+02   5.117391e+02
      1.325000          11349  -3.570949e+02   5.295938e+02
      1.375000          18223  -3.371416e+02   5.464509e+02
      1.425000           9827  -4.381405e+02   5.683579e+02
      1.475000           2327  -4.736565e+02   5.920408e+02
      1.525000           5571  -3.463832e+02   6.093599e+02
      1.575000           8367  -3.077940e+02   6.247496e+02
      1.625000           5402  -2.326314e+02   6.363812e+02
      1.675000           6685  -2.223091e+02   6.474966e+02
      1.725000           8016  -2.339904e+02   6.591962e+02
      1.775000          10689  -1.826131e+02   6.683268e+02
      1.825000          12421  -2.457324e+02   6.806134e+02
      1.875000           6091  -3.333064e+02   6.972788e+02
      1.925000           3604  -2.818332e+02   7.113704e+02
      1.975000           7456   1.635699e+01   7.105526e+02
      2.025000          20304  -2.943911e+01   7.120245e+02
      2.075000           5368  -8.140235e+01   7.160946e+02
      2.125000           6171  -1.062057e+00   7.161477e+02
      2.175000           3533   5.631239e+00   7.158662e+02
      2.225000          10193  -4.569445e+01   7.181509e+02
      2.275000           7378  -1.783294e+02   7.270674e+02
      2.325000           2767  -1.280177e+02   7.334683e+02
      2.375000           3865  -8.399990e+01   7.376682e+02
      2.425000           5700  -2.684356e+01   7.390104e+02
      2.475000           6965   4.972798e+01   7.365240e+02
      2.525000          20343  -9.796611e+01   7.414223e+02
      2.575000           6185  -2.522326e+02   7.540340e+02
