         r_bin          count          force            pmf
      0.375000             30   1.079971e+03   3.884380e+01
      0.425000           9942   6.464270e+02   6.522450e+00
      0.475000          40908   1.304490e+02   0.000000e+00
      0.525000          30063  -2.040310e+02   1.020155e+01
      0.575000          36396  -7.724694e+02   4.882502e+01
      0.625000          18394  -1.089792e+03   1.033146e+02
      0.675000          29797  -9.542024e+02   1.510248e+02
      0.725000          37625  -1.070716e+03   2.045605e+02
      0.775000           6206  -1.139005e+03   2.615108e+02
      0.825000           7293  -9.510398e+02   3.090628e+02
      0.875000          15810  -7.478599e+02   3.464558e+02
      0.925000           7901  -5.116896e+02   3.720402e+02
      0.975000          17003  -4.546052e+02   3.947705e+02
      1.025000          11222  -4.600599e+02   4.177735e+02
      1.075000           6475  -5.055804e+02   4.430525e+02
      1.125000          13958  -4.219782e+02   4.641514e+02
      1.175000           9371  -4.410832e+02   4.862056e+02
      1.225000           1849  -4.579771e+02   5.091044e+02
      1.275000           7793  -2.137596e+02   5.197924e+02
      1.325000          13695  -2.511412e+02   5.323495e+02
      1.375000           3820  -3.150477e+02   5.481019e+02
      1.425000           2533  -3.001188e+02   5.631078e+02
      1.475000           4714  -2.378558e+02   5.750006e+02
      1.525000           5264  -1.980324e+02   5.849022e+02
      1.575000           6366  -1.468877e+02   5.922466e+02
      1.625000           3073  -2.725718e+02   6.058752e+02
      1.675000          11171  -6.187296e+01   6.089688e+02
      1.725000           9167  -1.664577e+02   6.172917e+02
      1.775000           6862  -1.385622e+02   6.242198e+02
      1.825000           4803  -2.250077e+02   6.354702e+02
      1.875000           1733  -1.745142e+02   6.441959e+02
      1.925000          10970   3.793235e+00   6.440063e+02
      1.975000           9762  -2.672502e+01   6.453425e+02
      2.025000           9728  -7.630427e+00   6.457240e+02
      2.075000           3282  -1.462530e+01   6.464553e+02
      2.125000           2329   3.376033e+01   6.447673e+02
      2.175000           9221   4.985228e+01   6.422747e+02
      2.225000           6227   7.629377e+01   6.384600e+02
      2.275000           8836   5.015622e+01   6.359522e+02
      2.325000           3726  -3.237551e+01   6.375709e+02
      2.375000           4704  -7.928131e+00   6.379673e+02
      2.425000           6125  -2.192941e+00   6.380770e+02
      2.475000           5335  -5.353509e+01   6.407537e+02
      2.525000           6490  -7.716268e+01   6.446119e+02
      2.575000           2267  -2.092446e+02   6.550741e+02
      2.625000            161  -3.324059e+02   6.716944e+02
