          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   6.043059e-01   0.000000e+00              4             84              1              3   2.141189e+01   0.000000e+00   1.019783e+00
           500   5.809478e-01   9.753550e-01              3             80              1              6   2.140187e+01   8.490041e-02   9.955945e-01
          1000   5.860201e-01   1.964785e+00              4             72              0              4   2.156085e+01   1.112383e-01   9.893568e-01
          1500   5.806512e-01   2.956174e+00              4             81              0              3   2.191478e+01   1.458509e-01   9.843807e-01
          2000   5.894095e-01   3.941338e+00              4             79              1              5   2.107867e+01   1.338540e-01   9.767566e-01
          2500   6.032887e-01   4.907644e+00              4             78              0              3   2.155348e+01   1.510105e-01   9.846806e-01
          3000   6.039599e-01   5.645547e+00              4             79              0              3   2.179938e+01   1.462633e-01   9.750037e-01
          3500   5.860484e-01   6.836528e+00              4             74              2              4   2.208464e+01   1.448193e-01   9.771563e-01
          4000   6.055256e-01   7.565792e+00              4             76              2              5   2.184844e+01   1.758612e-01   9.593946e-01
          4500   5.968351e-01   8.540346e+00              4             79              1              4   2.137954e+01   1.710463e-01   9.440110e-01
          5000   6.100451e-01   9.503182e+00              3             81              1              6   2.131690e+01   1.834738e-01   9.454662e-01
          5500   6.262945e-01   1.048709e+01              4             78              1              6   2.142671e+01   1.964680e-01   9.321166e-01
          6000   5.904888e-01   1.157337e+01              4             78              1              6   2.153585e+01   1.942170e-01   9.482309e-01
          6500   6.024148e-01   1.243147e+01              4             83              0              6   2.142790e+01   1.941695e-01   9.535778e-01
          7000   6.206157e-01   1.341021e+01              2             79              1              5   2.174780e+01   1.726332e-01   9.690901e-01
          7500   6.063953e-01   1.438672e+01              3             82              0              5   2.163176e+01   1.743672e-01   9.621482e-01
          8000   5.980024e-01   1.536577e+01              4             85              1              6   2.169429e+01   1.706634e-01   9.606347e-01
          8500   6.114841e-01   1.633115e+01              4             79              1              4   2.170184e+01   1.668853e-01   9.543141e-01
          9000   5.815249e-01   1.726224e+01              5             84              1              6   2.157179e+01   1.629934e-01   9.584879e-01
          9500   6.071841e-01   1.825600e+01              3             80              1              7   2.187039e+01   1.747398e-01   9.655092e-01
         10000   5.715240e-01   1.921790e+01              4             79              1              6   2.164744e+01   1.830237e-01   9.609434e-01
         10500   5.952158e-01   2.021402e+01              4             77              1              6   2.158625e+01   2.096532e-01   9.420451e-01
         11000   5.935119e-01   2.120427e+01              4             80              1              7   2.157092e+01   2.141977e-01   9.452249e-01
         11500   6.026019e-01   2.217228e+01              4             79              1              5   2.220481e+01   2.133715e-01   9.710983e-01
         12000   6.083848e-01   2.293557e+01              4             80              1              6   2.212955e+01   2.011670e-01   9.789886e-01
         12500   5.957506e-01   2.405329e+01              3             80              1              7   2.204266e+01   2.013401e-01   9.710735e-01
         13000   5.969979e-01   2.503782e+01              4             79              1              6   2.200189e+01   2.209672e-01   9.667348e-01
         13500   5.872022e-01   2.602791e+01              4             78              1              5   2.227395e+01   1.930201e-01   9.707755e-01
         14000   5.938144e-01   2.702333e+01              4             81              1              7   2.211036e+01   2.123188e-01   9.656849e-01
         14500   5.724928e-01   2.801814e+01              4             80              1              7   2.245708e+01   2.088040e-01   9.840286e-01
         15000   5.970263e-01   2.900893e+01              4             78              1              5   2.196398e+01   2.077573e-01   9.754678e-01
         15500   5.732208e-01   2.999910e+01              4             77              1              8   2.248781e+01   2.087345e-01   9.736509e-01
         16000   5.724471e-01   3.099506e+01              5             81              1              8   2.221217e+01   2.028898e-01   9.776581e-01
         16500   5.617404e-01   3.199156e+01              4             83              1              5   2.255319e+01   2.033417e-01   9.946469e-01
         17000   5.786412e-01   3.298961e+01              4             84              1              5   2.248147e+01   2.083446e-01   9.941707e-01
         17500   5.703036e-01   3.398444e+01              4             84              2              5   2.254799e+01   2.017447e-01   9.924028e-01
         18000   5.900953e-01   3.497073e+01              5             81              3              5   2.242999e+01   2.042720e-01   9.839874e-01
         18500   5.709334e-01   3.594959e+01              4             80              1              5   2.221401e+01   2.020755e-01   9.766792e-01
         19000   5.729710e-01   3.694516e+01              4             78              0              4   2.173384e+01   1.685135e-01   1.001586e+00
         19500   5.823110e-01   3.794148e+01              5             78              0              3   2.247725e+01   1.757463e-01   1.004841e+00
         20000   5.825818e-01   3.893910e+01              5             76              1              5   2.220668e+01   1.835421e-01   1.010056e+00
         20500   5.784427e-01   3.992910e+01              5             83              2              5   2.240960e+01   1.924708e-01   1.007450e+00
         21000   5.725863e-01   4.092531e+01              5             78              0              3   2.176019e+01   1.925869e-01   1.003614e+00
         21500   5.672594e-01   3.459877e+01              6             77              1              4   2.202882e+01   1.900294e-01   1.001207e+00
         22000   5.710214e-01   4.289938e+01              5             83              1              3   2.201918e+01   1.986379e-01   9.837595e-01
         22500   5.756401e-01   4.388989e+01              5             76              2              5   2.244458e+01   1.942036e-01   9.927477e-01
         23000   5.918272e-01   4.256010e+01              3             80              1              5   2.162263e+01   1.948251e-01   9.867514e-01
         23500   5.837071e-01   4.346260e+01              4             77              2              5   2.204738e+01   1.853050e-01   9.940106e-01
         24000   5.858015e-01   4.686383e+01              4             76              2              4   2.174062e+01   1.915451e-01   9.771130e-01
         24500   5.910845e-01   4.785936e+01              4             74              2              4   2.210770e+01   2.033344e-01   1.001312e+00
         25000   5.820407e-01   4.885510e+01              4             77              2              3   2.193580e+01   1.996064e-01   9.810126e-01
         25500   5.806079e-01   4.985284e+01              4             80              2              6   2.167469e+01   2.021479e-01   9.632724e-01
         26000   5.760756e-01   5.084953e+01              4             81              2              4   2.183813e+01   1.958687e-01   9.877950e-01
         26500   5.708313e-01   5.182914e+01              4             77              2              4   2.176533e+01   2.012745e-01   9.914686e-01
         27000   5.924069e-01   4.973793e+01              4             79              2              4   2.191940e+01   1.978170e-01   9.847941e-01
         27500   5.792954e-01   5.380980e+01              5             78              2              6   2.187090e+01   1.967731e-01   9.904488e-01
         28000   5.895861e-01   5.480539e+01              5             76              2              6   2.181212e+01   1.922209e-01   1.005745e+00
