         r_bin          count          force            pmf
      0.575000           5857   1.227524e+02   0.000000e+00
      0.625000          14417  -6.532580e+01   3.266290e+00
      0.675000           4145  -2.041059e+02   1.347159e+01
      0.725000           4845  -2.000385e+02   2.347351e+01
      0.775000          13274  -2.069231e+02   3.381967e+01
      0.825000          13459  -2.735949e+02   4.749941e+01
      0.875000           8536  -3.681276e+02   6.590579e+01
      0.925000           8935  -4.332650e+02   8.756904e+01
      0.975000          11146  -3.470121e+02   1.049196e+02
      1.025000          16871  -3.820680e+02   1.240231e+02
      1.075000           5109  -4.473811e+02   1.463921e+02
      1.125000           8602  -3.537814e+02   1.640812e+02
      1.175000          17631  -3.797024e+02   1.830663e+02
      1.225000          10529  -1.754512e+02   1.918389e+02
      1.275000          10715  -1.298024e+02   1.983290e+02
      1.325000          18969  -1.555994e+02   2.061090e+02
      1.375000          12994  -2.611660e+02   2.191673e+02
      1.425000          10460  -2.289296e+02   2.306137e+02
      1.475000          15173  -2.945676e+02   2.453421e+02
      1.525000          12398  -1.662033e+02   2.536523e+02
      1.575000          14525  -5.906995e+01   2.566058e+02
      1.625000          17757  -2.815872e+01   2.580137e+02
      1.675000          18144  -7.267868e+01   2.616476e+02
      1.725000          10606  -3.538776e+01   2.634170e+02
      1.775000           9090  -6.654247e+01   2.667442e+02
      1.825000          10530  -3.628018e+01   2.685582e+02
      1.875000          11209  -9.368592e+01   2.732425e+02
      1.925000           6576  -1.158192e+02   2.790334e+02
      1.975000          13305  -5.873916e+01   2.819704e+02
      2.025000           7954  -9.214087e+01   2.865774e+02
      2.075000           7201  -1.606312e+01   2.873806e+02
      2.125000          14435  -2.875869e+01   2.888185e+02
      2.175000          10231  -1.081570e+02   2.942264e+02
      2.225000           3564  -1.035461e+02   2.994037e+02
      2.275000           9939  -8.545264e+01   3.036763e+02
      2.325000           5936  -1.481006e+02   3.110813e+02
      2.375000           7632  -9.040084e+01   3.156014e+02
      2.425000           1963  -2.237543e+02   3.267891e+02
      2.475000            514  -2.381642e+02   3.386973e+02
      2.525000           1893  -8.712232e+01   3.430534e+02
      2.575000           6580  -6.528479e+01   3.463177e+02
      2.625000           8294  -1.129446e+02   3.519649e+02
      2.675000           2057  -2.899739e+02   3.664636e+02
