          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   6.043059e-01   0.000000e+00              4             84              1              3   2.141189e+01   0.000000e+00   1.019783e+00
           500   5.923614e-01   9.733145e-01              3             79              1              4   2.153509e+01   8.651139e-02   9.945340e-01
          1000   5.868363e-01   1.935140e+00              4             81              2              5   2.175745e+01   1.067603e-01   9.912324e-01
          1500   6.166799e-01   2.885905e+00              3             72              1              3   2.185166e+01   1.150628e-01   9.931675e-01
          2000   6.033530e-01   3.839224e+00              4             76              0              5   2.182723e+01   1.310599e-01   9.824738e-01
          2500   6.220298e-01   4.845796e+00              4             72              0              5   2.155617e+01   1.578145e-01   9.616250e-01
          3000   6.087690e-01   5.666243e+00              2             76              0              2   2.215839e+01   1.261702e-01   9.847949e-01
          3500   5.991541e-01   6.786660e+00              3             78              2              4   2.174243e+01   1.553304e-01   9.676433e-01
          4000   5.934402e-01   7.597842e+00              4             80              2              5   2.202074e+01   1.514166e-01   9.714410e-01
          4500   6.163396e-01   8.702660e+00              2             77              2              7   2.139453e+01   1.569081e-01   9.620636e-01
          5000   5.979007e-01   9.495575e+00              4             77              2              8   2.170503e+01   1.545777e-01   9.757847e-01
          5500   5.954860e-01   1.065146e+01              3             74              2              6   2.158875e+01   1.510698e-01   9.734171e-01
          6000   6.034595e-01   1.162386e+01              4             83              2              9   2.172701e+01   1.651901e-01   9.800687e-01
          6500   6.255421e-01   1.260977e+01              4             79              2              7   2.170750e+01   1.824422e-01   9.646788e-01
          7000   6.104687e-01   1.360270e+01              4             83              1              7   2.148377e+01   1.859826e-01   9.726340e-01
          7500   6.425843e-01   1.459253e+01              2             74              2              5   2.178716e+01   1.844828e-01   9.646158e-01
          8000   6.390321e-01   1.558461e+01              3             74              2              5   2.153615e+01   1.998375e-01   9.556496e-01
          8500   6.086763e-01   1.657638e+01              4             76              2              8   2.176291e+01   1.936027e-01   9.598389e-01
          9000   6.064634e-01   1.756960e+01              3             73              1              7   2.134845e+01   2.000578e-01   9.463215e-01
          9500   6.094592e-01   1.855962e+01              4             73              2              6   2.182318e+01   2.151556e-01   9.582251e-01
         10000   6.106830e-01   1.955304e+01              4             78              2              7   2.165138e+01   2.213563e-01   9.489556e-01
         10500   6.218847e-01   2.054439e+01              3             80              2              6   2.132429e+01   2.258951e-01   9.334483e-01
         11000   6.311888e-01   2.152816e+01              4             79              1              4   2.131584e+01   2.330597e-01   9.408306e-01
         11500   6.308126e-01   2.252351e+01              3             74              2              6   2.164398e+01   2.346002e-01   9.535027e-01
         12000   6.077444e-01   2.203758e+01              4             76              2              8   2.207203e+01   2.202994e-01   9.729147e-01
         12500   6.310689e-01   2.450728e+01              3             78              2              5   2.164780e+01   2.225862e-01   9.568362e-01
         13000   6.264165e-01   2.549339e+01              4             79              3              7   2.157567e+01   2.327982e-01   9.548860e-01
         13500   6.231208e-01   2.648410e+01              3             79              2              5   2.169738e+01   2.382215e-01   9.487297e-01
         14000   6.506095e-01   2.323113e+01              4             77              2              7   2.137449e+01   2.603595e-01   9.428920e-01
         14500   6.249170e-01   2.842953e+01              4             77              2              7   2.169785e+01   2.313691e-01   9.638291e-01
         15000   6.409462e-01   2.942110e+01              3             76              2              6   2.152486e+01   2.161251e-01   9.604888e-01
         15500   6.380910e-01   3.040255e+01              4             77              2              6   2.157447e+01   2.199020e-01   9.525458e-01
         16000   6.470002e-01   3.136729e+01              3             77              2              4   2.153954e+01   2.144816e-01   9.595078e-01
         16500   6.284843e-01   3.235865e+01              4             76              2              5   2.147105e+01   2.231361e-01   9.477379e-01
         17000   6.396571e-01   3.333832e+01              4             79              2              5   2.148933e+01   2.228342e-01   9.502872e-01
         17500   6.177139e-01   3.431829e+01              4             78              2              5   2.153622e+01   2.182295e-01   9.625581e-01
         18000   6.167621e-01   3.530514e+01              4             75              2              5   2.167788e+01   2.115688e-01   9.504116e-01
         18500   6.134071e-01   3.629922e+01              4             72              2              5   2.182354e+01   2.334586e-01   9.374023e-01
         19000   6.220373e-01   3.729304e+01              3             70              1              4   2.157712e+01   2.198821e-01   9.457791e-01
         19500   6.276223e-01   3.828620e+01              3             73              2              5   2.203867e+01   2.277727e-01   9.621902e-01
         20000   6.177754e-01   3.927700e+01              4             74              2              7   2.189734e+01   2.295651e-01   9.492375e-01
         20500   6.121432e-01   4.025537e+01              3             75              2              6   2.216250e+01   2.302678e-01   9.468233e-01
         21000   6.296792e-01   4.125158e+01              4             77              2              6   2.170649e+01   2.250773e-01   9.407215e-01
         21500   6.243797e-01   4.224774e+01              4             76              2              5   2.154944e+01   2.198121e-01   9.404849e-01
         22000   6.185760e-01   4.323610e+01              4             73              2              8   2.167723e+01   2.077029e-01   9.517352e-01
         22500   6.205703e-01   4.421015e+01              3             76              1              7   2.178417e+01   2.126866e-01   9.554377e-01
         23000   5.871647e-01   4.102112e+01              4             78              2              7   2.188850e+01   2.251857e-01   9.537993e-01
         23500   5.935496e-01   4.200097e+01              3             78              1              6   2.220197e+01   2.416551e-01   9.703693e-01
         24000   5.974116e-01   4.297984e+01              4             75              2              7   2.182431e+01   2.348708e-01   9.725860e-01
         24500   5.833717e-01   4.396822e+01              5             78              1              6   2.179338e+01   2.198166e-01   9.650209e-01
         25000   5.855880e-01   4.496736e+01              4             79              2              7   2.195466e+01   2.295388e-01   9.811930e-01
         25500   5.804509e-01   4.596434e+01              4             80              1              5   2.194859e+01   2.288857e-01   9.880856e-01
         26000   5.945107e-01   4.695488e+01              3             77              2              6   2.194749e+01   2.327890e-01   9.849346e-01
         26500   5.935888e-01   4.794784e+01              4             80              3              5   2.202513e+01   2.268198e-01   1.002651e+00
         27000   5.845880e-01   4.894467e+01              4             78              1              6   2.175183e+01   2.162634e-01   9.936677e-01
         27500   5.957977e-01   4.993499e+01              4             76              2              8   2.193150e+01   2.247106e-01   9.908823e-01
         28000   5.865560e-01   5.093383e+01              4             76              2              7   2.210260e+01   2.106573e-01   9.862051e-01
         28500   5.615829e-01   5.192184e+01              4             78              2              7   2.186550e+01   2.193791e-01   9.796960e-01
         29000   5.758946e-01   5.288382e+01              5             74              2              6   2.209481e+01   2.105608e-01   9.965420e-01
         29500   5.840981e-01   5.387820e+01              4             73              2              7   2.194931e+01   2.190435e-01   9.755523e-01
         30000   6.097521e-01   5.771320e+01              4             73              2              5   2.193173e+01   2.189228e-01   9.931077e-01
         30500   5.825798e-01   5.579400e+01              4             73              2              7   2.177773e+01   1.979606e-01   9.959416e-01
         31000   5.791606e-01   5.678843e+01              4             76              2              5   2.192893e+01   2.121829e-01   1.002775e+00
         31500   5.963418e-01   5.777538e+01              4             73              2              7   2.165669e+01   2.338026e-01   1.006515e+00
         32000   5.781852e-01   5.876289e+01              4             74              1              6   2.184194e+01   2.160914e-01   9.936298e-01
         32500   5.832178e-01   5.975835e+01              4             78              2              6   2.179112e+01   2.088821e-01   1.006765e+00
         33000   5.971340e-01   6.075473e+01              4             76              2              7   2.199325e+01   2.200688e-01   9.955799e-01
         33500   6.035482e-01   6.170652e+01              4             79              3              6   2.181131e+01   2.316130e-01   9.944789e-01
         34000   5.793377e-01   6.270170e+01              4             80              2              7   2.210909e+01   2.170819e-01   9.941598e-01
         34500   6.105719e-01   6.600326e+01              4             78              2              6   2.194647e+01   2.084665e-01   9.864621e-01
         35000   5.864692e-01   6.464816e+01              4             78              2              7   2.208283e+01   2.081572e-01   1.008392e+00
         35500   5.787071e-01   6.564134e+01              4             76              1              4   2.213786e+01   2.017147e-01   1.002418e+00
         36000   5.794218e-01   6.663361e+01              4             74              1              5   2.188520e+01   2.085032e-01   1.011087e+00
         36500   6.003529e-01   6.953046e+01              4             75              1              6   2.169109e+01   2.223368e-01   9.936030e-01
         37000   5.904739e-01   6.861461e+01              4             77              1              6   2.157286e+01   2.041970e-01   1.000208e+00
         37500   5.847083e-01   6.960451e+01              4             77              1              6   2.206766e+01   2.102937e-01   9.905424e-01
