         r_bin          count          force            pmf
      0.475000           6358   8.334313e+02   3.107398e+01
      0.525000          22127   5.243214e+02   4.857912e+00
      0.575000          38100   9.715825e+01   0.000000e+00
      0.625000          24575  -2.783759e+02   1.391879e+01
      0.675000           2017  -8.161247e+02   5.472503e+01
      0.725000           7050  -7.328721e+02   9.136863e+01
      0.775000           8538  -6.307898e+02   1.229081e+02
      0.825000           8967  -3.964656e+02   1.427314e+02
      0.875000          15718  -2.252424e+02   1.539935e+02
      0.925000          21778  -3.351365e+02   1.707503e+02
      0.975000           5693  -4.499373e+02   1.932472e+02
      1.025000           3623  -4.925724e+02   2.178758e+02
      1.075000           5678  -4.265312e+02   2.392024e+02
      1.125000           8758  -2.866375e+02   2.535343e+02
      1.175000          13205  -2.685187e+02   2.669602e+02
      1.225000           9915  -3.329402e+02   2.836072e+02
      1.275000           6031  -3.503868e+02   3.011265e+02
      1.325000          12009  -2.868258e+02   3.154678e+02
      1.375000          14656  -1.800528e+02   3.244705e+02
      1.425000          18203   7.137405e+00   3.241136e+02
      1.475000          25164  -1.800961e+01   3.250141e+02
      1.525000          11332  -8.801899e+01   3.294150e+02
      1.575000          14803  -9.951480e+01   3.343908e+02
      1.625000          19533  -4.103256e+01   3.364424e+02
      1.675000          15519  -1.118811e+02   3.420365e+02
      1.725000          14581  -1.493102e+02   3.495020e+02
      1.775000           8642  -3.314148e+02   3.660727e+02
      1.825000          10112  -2.622361e+02   3.791845e+02
      1.875000          11331  -2.311846e+02   3.907437e+02
      1.925000           4567  -3.416601e+02   4.078268e+02
      1.975000           5482  -3.324699e+02   4.244502e+02
      2.025000           5109  -3.283054e+02   4.408655e+02
      2.075000           2980  -2.032110e+02   4.510261e+02
      2.125000           5345  -1.844445e+02   4.602483e+02
      2.175000           9027  -1.052236e+02   4.655095e+02
      2.225000          11705  -2.168519e+01   4.665937e+02
      2.275000           6408  -8.337432e+01   4.707624e+02
      2.325000           7850  -9.177274e+01   4.753511e+02
      2.375000           5887  -1.304339e+02   4.818728e+02
      2.425000           3731  -1.307080e+02   4.884082e+02
      2.475000           6855  -1.140180e+02   4.941091e+02
      2.525000           4217  -1.268639e+02   5.004523e+02
      2.575000           8818  -1.337075e+02   5.071377e+02
      2.625000           4421  -1.984437e+02   5.170598e+02
      2.675000           1258  -1.966257e+02   5.268911e+02
      2.725000             24  -5.808501e+02   5.559336e+02
