         r_bin          count          force            pmf
      0.475000            300   8.385931e+02   3.780251e+01
      0.525000           8728   5.970906e+02   7.947980e+00
      0.575000          36333   1.589596e+02   0.000000e+00
      0.625000          23431  -1.638173e+02   8.190864e+00
      0.675000           4058  -5.705041e+02   3.671607e+01
      0.725000          10799  -6.672428e+02   7.007821e+01
      0.775000           8646  -6.414454e+02   1.021505e+02
      0.825000           6711  -4.173356e+02   1.230173e+02
      0.875000          13485  -3.927400e+02   1.426543e+02
      0.925000          10072  -3.091047e+02   1.581095e+02
      0.975000          13763  -3.450781e+02   1.753634e+02
      1.025000          12129  -3.201169e+02   1.913692e+02
      1.075000          14864  -3.160502e+02   2.071718e+02
      1.125000           7664  -2.873309e+02   2.215383e+02
      1.175000          14254  -2.970344e+02   2.363900e+02
      1.225000          12655  -3.369866e+02   2.532394e+02
      1.275000           5679  -3.294466e+02   2.697117e+02
      1.325000          12205  -4.073638e+02   2.900799e+02
      1.375000           5624  -3.857873e+02   3.093692e+02
      1.425000           4710  -2.630244e+02   3.225205e+02
      1.475000          10510  -2.355852e+02   3.342997e+02
      1.525000          21474  -7.729938e+01   3.381647e+02
      1.575000           9515  -1.074708e+02   3.435382e+02
      1.625000          14985  -1.804892e+02   3.525627e+02
      1.675000          11632  -2.319157e+02   3.641585e+02
      1.725000           7037  -1.716941e+02   3.727432e+02
      1.775000          11931  -2.144296e+02   3.834647e+02
      1.825000           8046  -2.536787e+02   3.961486e+02
      1.875000           2569  -2.631292e+02   4.093051e+02
      1.925000           1185  -2.860806e+02   4.236091e+02
      1.975000           2140  -1.561177e+02   4.314150e+02
      2.025000           3056  -7.264507e+01   4.350472e+02
      2.075000           3162  -3.013766e+01   4.365541e+02
      2.125000           6560   2.643539e+01   4.352323e+02
      2.175000           6608   6.020642e+01   4.322220e+02
      2.225000           6444  -5.691294e+01   4.350677e+02
      2.275000           5810   2.905547e+01   4.336149e+02
      2.325000           4294   3.411324e+01   4.319092e+02
      2.375000           5175  -4.591982e+01   4.342052e+02
      2.425000           4239   6.115805e+01   4.311473e+02
      2.475000           4731   4.988394e+01   4.286531e+02
      2.525000           9600  -1.697302e+01   4.295018e+02
      2.575000           6404  -9.388434e+01   4.341960e+02
      2.625000           9139  -1.148236e+02   4.399372e+02
      2.675000          17002  -1.977218e+02   4.498233e+02
      2.725000           4942  -3.748635e+02   4.685664e+02
