         r_bin          count          force            pmf
      0.575000           1171   8.203831e+01   3.422968e+00
      0.625000           6859   6.845936e+01   0.000000e+00
      0.675000           8002  -6.399092e+01   3.199546e+00
      0.725000           8572  -1.502217e+02   1.071063e+01
      0.775000           2510  -2.585310e+02   2.363718e+01
      0.825000           9683  -1.491114e+02   3.109275e+01
      0.875000          14581  -2.309308e+02   4.263929e+01
      0.925000           9894  -2.960184e+02   5.744021e+01
      0.975000           9611  -3.857143e+02   7.672593e+01
      1.025000           2304  -4.800637e+02   1.007291e+02
      1.075000           1679  -3.540231e+02   1.184303e+02
      1.125000           7136  -1.940658e+02   1.281336e+02
      1.175000           5891  -1.898176e+02   1.376244e+02
      1.225000           3243  -2.170968e+02   1.484793e+02
      1.275000           4807  -1.504976e+02   1.560042e+02
      1.325000           3772  -2.182076e+02   1.669145e+02
      1.375000           5150  -9.955943e+01   1.718925e+02
      1.425000           9120  -1.490512e+02   1.793451e+02
      1.475000           3001  -2.090944e+02   1.897998e+02
      1.525000           5042  -1.869054e+02   1.991451e+02
      1.575000           7614  -4.218237e+01   2.012542e+02
      1.625000           9301  -3.566599e+01   2.030375e+02
      1.675000           9983   2.000933e+01   2.020370e+02
      1.725000          12537  -8.724451e+00   2.024732e+02
      1.775000          10654   1.577151e+00   2.023944e+02
      1.825000           9003  -6.281419e-01   2.024258e+02
      1.875000           7558  -3.243133e+01   2.040474e+02
      1.925000           8526  -2.921558e+01   2.055081e+02
      1.975000           7199  -1.519126e+02   2.131038e+02
      2.025000           6102  -1.353998e+02   2.198738e+02
      2.075000          10538  -1.545424e+02   2.276009e+02
      2.125000           7676  -1.758129e+02   2.363915e+02
      2.175000           5673  -2.866781e+01   2.378249e+02
      2.225000          13706  -7.444239e+01   2.415470e+02
      2.275000          13765  -1.063088e+02   2.468625e+02
      2.325000           5384  -3.714976e+01   2.487200e+02
      2.375000           6224   3.288039e+01   2.470759e+02
      2.425000           6821  -4.315358e+01   2.492336e+02
      2.475000           7312   9.917642e+00   2.487377e+02
      2.525000           5781   9.909505e+00   2.482423e+02
      2.575000           9385  -4.560896e+01   2.505227e+02
      2.625000          15018  -1.067803e+02   2.558617e+02
      2.675000          11952  -2.530051e+02   2.685120e+02
      2.725000           5345  -3.479906e+02   2.859115e+02
      2.775000             15  -4.835725e+02   3.100901e+02
