         r_bin          count          force            pmf
      0.625000           1282   6.994905e+01   1.837415e+00
      0.675000           1866   2.363152e+01   6.558388e-01
      0.725000          13071   1.311678e+01   0.000000e+00
      0.775000           7811  -1.565437e+02   7.827186e+00
      0.825000           3181  -2.598800e+02   2.082118e+01
      0.875000           2481  -2.746709e+02   3.455473e+01
      0.925000           4495  -1.664252e+02   4.287599e+01
      0.975000           9015  -1.111912e+02   4.843555e+01
      1.025000          13087  -1.468080e+02   5.577595e+01
      1.075000           8600  -1.536745e+02   6.345967e+01
      1.125000          12660  -1.067207e+02   6.879571e+01
      1.175000          16432  -5.198490e+01   7.139495e+01
      1.225000          11078  -9.025395e+01   7.590765e+01
      1.275000          12652  -3.508675e+01   7.766199e+01
      1.325000          13966  -4.471087e+01   7.989753e+01
      1.375000          15675  -1.162866e+02   8.571186e+01
      1.425000          12716  -1.541091e+02   9.341732e+01
      1.475000           8436  -4.359006e+01   9.559682e+01
      1.525000          25591  -6.259353e+01   9.872650e+01
      1.575000          24203  -1.523967e+02   1.063463e+02
      1.625000          11414  -1.656189e+02   1.146273e+02
      1.675000          12373  -1.062979e+02   1.199422e+02
      1.725000          23039  -1.038483e+02   1.251346e+02
      1.775000          15331  -1.419343e+02   1.322313e+02
      1.825000          21182  -1.371391e+02   1.390883e+02
      1.875000          12687  -1.865838e+02   1.484174e+02
      1.925000          11683  -9.470008e+01   1.531524e+02
      1.975000          12121  -8.764223e+01   1.575346e+02
      2.025000          11639  -1.153582e+02   1.633025e+02
      2.075000           6850  -1.514456e+02   1.708747e+02
      2.125000           9026  -1.811273e+02   1.799311e+02
      2.175000           3804  -2.976512e+02   1.948137e+02
      2.225000           4207  -3.014937e+02   2.098884e+02
      2.275000           7004  -2.125653e+02   2.205166e+02
      2.325000           6605  -2.287711e+02   2.319552e+02
      2.375000           7392  -1.145167e+02   2.376810e+02
      2.425000          12030  -2.091894e+02   2.481405e+02
      2.475000           6384  -1.820813e+02   2.572445e+02
      2.525000           7976  -1.234626e+02   2.634177e+02
      2.575000           7028  -1.659944e+02   2.717174e+02
      2.625000          13997  -1.619765e+02   2.798162e+02
      2.675000           9388  -2.526772e+02   2.924501e+02
      2.725000            142  -5.862216e+02   3.217612e+02
