         r_bin          count          force            pmf
      0.375000            120   1.000533e+03   1.120639e+02
      0.425000           6732   6.862784e+02   7.774995e+01
      0.475000          20694   5.035273e+02   5.257358e+01
      0.525000          32543   3.513579e+02   3.500569e+01
      0.575000           9398   2.196571e+02   2.402283e+01
      0.625000          13681   1.853839e+02   1.475363e+01
      0.675000          14556   1.626132e+02   6.622976e+00
      0.725000          20955   5.526442e+01   3.859755e+00
      0.775000          19040   7.719510e+01   0.000000e+00
      0.825000          13768  -3.451491e+01   1.725745e+00
      0.875000          19772  -2.016083e+02   1.180616e+01
      0.925000          15204  -1.346007e+02   1.853620e+01
      0.975000          10715  -6.946366e+01   2.200938e+01
      1.025000          13339   5.515383e+01   1.925169e+01
      1.075000          21057  -7.920573e+00   1.964772e+01
      1.125000          11476  -8.625653e+01   2.396054e+01
      1.175000          10235  -4.224909e+01   2.607300e+01
      1.225000          16734  -1.232365e+02   3.223482e+01
      1.275000          17778  -1.941053e+02   4.194009e+01
      1.325000          10849  -2.219330e+02   5.303674e+01
      1.375000          11438  -2.520607e+02   6.563977e+01
      1.425000           8871  -2.701391e+02   7.914673e+01
      1.475000          12410  -1.569393e+02   8.699369e+01
      1.525000          15704  -2.346933e+02   9.872836e+01
      1.575000          12859  -1.420198e+02   1.058293e+02
      1.625000          13875  -1.751335e+02   1.145860e+02
      1.675000          10165  -1.949211e+02   1.243321e+02
      1.725000          11455  -1.457576e+02   1.316200e+02
      1.775000          16461  -2.121804e+02   1.422290e+02
      1.825000          10000  -2.564711e+02   1.550525e+02
      1.875000           5939  -1.255710e+02   1.613311e+02
      1.925000          14329  -7.008888e+01   1.648355e+02
      1.975000          12371  -1.429074e+02   1.719809e+02
      2.025000           4260  -1.588274e+02   1.799223e+02
      2.075000           6820  -9.966835e+01   1.849057e+02
      2.125000          14627  -1.467963e+02   1.922455e+02
      2.175000           8091  -2.253815e+02   2.035146e+02
      2.225000          11173  -1.774970e+02   2.123894e+02
      2.275000           9876  -2.179595e+02   2.232874e+02
      2.325000           6654  -7.082199e+01   2.268285e+02
      2.375000           6970   7.415759e+01   2.231206e+02
      2.425000          12498  -3.284197e+01   2.247627e+02
      2.475000           9719  -5.350955e+01   2.274382e+02
      2.525000           5785  -4.896490e+01   2.298864e+02
      2.575000           6074  -1.081596e+02   2.352944e+02
      2.625000           4687  -1.933858e+02   2.449637e+02
      2.675000           3635  -2.013540e+02   2.550314e+02
      2.725000            108  -6.003068e+02   2.850468e+02
