          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   6.363347e-01   0.000000e+00              0             49              5              2   1.995305e+01   0.000000e+00   1.016826e+00
           500   6.380956e-01   9.802254e-01              0             50              5              3   1.995479e+01   9.647254e-02   1.025055e+00
          1000   6.286536e-01   1.963339e+00              0             48              3              4   1.947483e+01   8.869444e-02   1.017888e+00
          1500   6.328705e-01   2.943224e+00              0             51              4              3   1.983658e+01   9.698111e-02   1.023527e+00
          2000   6.642295e-01   3.741070e+00              0             40              4              3   1.974164e+01   9.485608e-02   1.007855e+00
          2500   6.358428e-01   4.894152e+00              0             48              4              4   1.964158e+01   9.319285e-02   1.007584e+00
          3000   6.303653e-01   5.883199e+00              0             42              4              3   2.022125e+01   1.130051e-01   1.025575e+00
          3500   6.351332e-01   6.875123e+00              0             46              3              3   1.989125e+01   1.200255e-01   1.008714e+00
          4000   6.328092e-01   7.862321e+00              0             50              3              3   1.990539e+01   1.321891e-01   1.020943e+00
          4500   6.001527e-01   7.345147e+00              0             54              3              2   2.013463e+01   1.448316e-01   1.030945e+00
          5000   6.007445e-01   8.294021e+00              0             51              4              3   2.018989e+01   1.735151e-01   1.026611e+00
          5500   5.950695e-01   9.241854e+00              0             54              3              3   1.957275e+01   1.512191e-01   1.018249e+00
          6000   6.078401e-01   1.015678e+01              0             49              4              3   1.993041e+01   1.553588e-01   1.039006e+00
          6500   5.972644e-01   1.112186e+01              0             54              4              3   2.024037e+01   1.493318e-01   1.042496e+00
          7000   6.004905e-01   1.363282e+01              0             51              5              3   2.028583e+01   1.540935e-01   1.052963e+00
          7500   6.016349e-01   1.460466e+01              0             54              4              3   1.996905e+01   1.764664e-01   1.054740e+00
          8000   6.060129e-01   1.556267e+01              0             51              3              3   2.023702e+01   1.789683e-01   1.058281e+00
          8500   5.987302e-01   1.650620e+01              0             46              4              2   1.993727e+01   1.884865e-01   1.051589e+00
          9000   6.103062e-01   1.747216e+01              0             50              4              3   1.971608e+01   2.087921e-01   1.047539e+00
          9500   6.214158e-01   1.846662e+01              0             45              4              4   2.005554e+01   1.884616e-01   1.050818e+00
         10000   6.430300e-01   1.946038e+01              0             45              4              3   1.993990e+01   1.743905e-01   1.050928e+00
         10500   6.465396e-01   1.780889e+01              0             40              4              4   1.994859e+01   1.862484e-01   1.056240e+00
         11000   6.193951e-01   2.140553e+01              0             47              4              3   2.006874e+01   1.742324e-01   1.074958e+00
         11500   6.356056e-01   2.238625e+01              0             44              4              3   2.012701e+01   1.769853e-01   1.050889e+00
         12000   6.240232e-01   2.337934e+01              0             46              4              3   2.023317e+01   1.749373e-01   1.050446e+00
         12500   5.940169e-01   2.200196e+01              0             47              5              3   2.020470e+01   1.796017e-01   1.056356e+00
         13000   6.401890e-01   2.532684e+01              0             41              4              3   2.019581e+01   1.950924e-01   1.084845e+00
         13500   6.568309e-01   2.312429e+01              0             42              4              3   2.033235e+01   1.958861e-01   1.066848e+00
         14000   6.505600e-01   2.410099e+01              0             41              4              2   2.045346e+01   2.008667e-01   1.095737e+00
         14500   6.531235e-01   2.507103e+01              0             45              3              3   2.040324e+01   2.129833e-01   1.079075e+00
         15000   6.251179e-01   2.915016e+01              0             43              3              4   2.018564e+01   2.011858e-01   1.087856e+00
         15500   6.111744e-01   3.014524e+01              0             48              5              3   1.995561e+01   2.033808e-01   1.094929e+00
         16000   6.148462e-01   3.111942e+01              0             44              4              2   1.965857e+01   2.032707e-01   1.095241e+00
         16500   6.347491e-01   3.210936e+01              0             44              4              3   1.977980e+01   2.095966e-01   1.087103e+00
         17000   6.450817e-01   3.310028e+01              0             42              4              2   1.975580e+01   2.051351e-01   1.079291e+00
         17500   6.254966e-01   3.409048e+01              0             48              4              3   1.993003e+01   2.060449e-01   1.076682e+00
         18000   6.524890e-01   3.506100e+01              0             45              5              2   2.021503e+01   2.172991e-01   1.102149e+00
         18500   6.575803e-01   3.229609e+01              0             47              4              3   1.975471e+01   1.997114e-01   1.085926e+00
         19000   6.682077e-01   3.329192e+01              0             42              4              3   2.008999e+01   1.881172e-01   1.091737e+00
         19500   6.664752e-01   3.428891e+01              0             46              5              3   2.015964e+01   1.807310e-01   1.099493e+00
         20000   6.948784e-01   3.526796e+01              0             45              4              3   1.974876e+01   1.681506e-01   1.067324e+00
         20500   7.071986e-01   2.650011e+01              0             42              5              2   1.952246e+01   1.669140e-01   1.065290e+00
         21000   7.269203e-01   2.749153e+01              0             40              4              3   1.987502e+01   1.707823e-01   1.082486e+00
         21500   7.199601e-01   2.846442e+01              0             40              4              3   2.001902e+01   1.523415e-01   1.073782e+00
         22000   7.368716e-01   2.943958e+01              0             36              3              4   1.965880e+01   1.385694e-01   1.061845e+00
         22500   7.393552e-01   1.910115e+01              0             31              4              3   1.973229e+01   1.578779e-01   1.072014e+00
         23000   7.497235e-01   2.008111e+01              0             39              5              3   1.972217e+01   1.448447e-01   1.062663e+00
         23500   7.218349e-01   3.233144e+01              0             38              4              4   1.994059e+01   1.525576e-01   1.060861e+00
         24000   7.210139e-01   3.331927e+01              0             37              5              3   1.965100e+01   1.470042e-01   1.062766e+00
         24500   7.083236e-01   3.431402e+01              0             34              4              3   1.977520e+01   1.307728e-01   1.042948e+00
         25000   7.060702e-01   3.530729e+01              0             37              4              3   1.950619e+01   1.475701e-01   1.038901e+00
         25500   7.420872e-01   2.452324e+01              0             32              5              2   1.964790e+01   1.579283e-01   1.048659e+00
         26000   7.042779e-01   3.728813e+01              0             43              4              2   1.988295e+01   1.538534e-01   1.057195e+00
         26500   7.133598e-01   3.828070e+01              0             36              5              3   1.997240e+01   1.710968e-01   1.071638e+00
         27000   7.050213e-01   3.927427e+01              0             40              5              2   1.955531e+01   1.808775e-01   1.064352e+00
         27500   7.357484e-01   4.025908e+01              0             42              4              4   1.960963e+01   1.644383e-01   1.036006e+00
         28000   7.253222e-01   4.123113e+01              0             46              5              3   1.970533e+01   1.580326e-01   1.021899e+00
         28500   7.207856e-01   4.222748e+01              0             44              4              1   1.942090e+01   1.658390e-01   9.960114e-01
         29000   7.145044e-01   4.321857e+01              0             43              5              3   1.970444e+01   1.511870e-01   1.016320e+00
         29500   7.347635e-01   4.421495e+01              0             40              4              3   1.972778e+01   1.599060e-01   1.040805e+00
         30000   7.408500e-01   4.519619e+01              0             39              5              3   1.978090e+01   1.589461e-01   1.033409e+00
         30500   7.124909e-01   4.617698e+01              0             39              4              2   1.969333e+01   1.777407e-01   1.047851e+00
         31000   7.317211e-01   3.448820e+01              0             37              4              3   1.984434e+01   1.702739e-01   1.065290e+00
         31500   7.064342e-01   4.814037e+01              0             40              3              3   1.971431e+01   1.674634e-01   1.034906e+00
         32000   7.124379e-01   4.913576e+01              0             39              4              3   1.960764e+01   1.703653e-01   1.036083e+00
         32500   7.211192e-01   5.013044e+01              0             34              5              3   1.948772e+01   1.565587e-01   1.027406e+00
         33000   7.260290e-01   5.112767e+01              0             39              5              3   1.962816e+01   1.777318e-01   1.025367e+00
         33500   7.519256e-01   3.891980e+01              0             35              4              3   1.980342e+01   1.679762e-01   1.039436e+00
         34000   7.463853e-01   3.990462e+01              0             39              5              3   1.947616e+01   1.624924e-01   1.016561e+00
