         r_bin          count          force            pmf
      0.425000           3928   7.938508e+02   6.493690e+01
      0.475000          24113   5.592766e+02   3.697306e+01
      0.525000          33069   3.592469e+02   1.901072e+01
      0.575000           8959   2.382014e+02   7.100647e+00
      0.625000          11490   1.420129e+02   0.000000e+00
      0.675000          26510  -4.384512e-01   2.192256e-02
      0.725000          20642  -1.195613e+02   5.999987e+00
      0.775000          17522   4.309826e+01   3.845074e+00
      0.825000           6211  -8.050243e+01   7.870195e+00
      0.875000          16970  -4.194256e+01   9.967324e+00
      0.925000          20960  -1.549975e+02   1.771720e+01
      0.975000          11112  -2.951588e+02   3.247514e+01
      1.025000           1632  -5.768189e+02   6.131608e+01
      1.075000           3101  -4.137864e+02   8.200540e+01
      1.125000           1941  -3.948657e+02   1.017487e+02
      1.175000           6123  -8.498491e+01   1.059979e+02
      1.225000          12208  -1.439578e+02   1.131958e+02
      1.275000           3074  -2.460560e+02   1.254986e+02
      1.325000            919  -2.626632e+02   1.386318e+02
      1.375000           4118  -1.903924e+02   1.481514e+02
      1.425000           1394  -1.794971e+02   1.571263e+02
      1.475000           2059  -7.631060e+01   1.609418e+02
      1.525000           5217  -3.796975e+01   1.628403e+02
      1.575000           7521  -1.040755e+02   1.680441e+02
      1.625000           8027  -1.790359e+02   1.769959e+02
      1.675000           6284  -2.352330e+02   1.887575e+02
      1.725000           4172   1.164501e+01   1.881753e+02
      1.775000           7803  -5.211916e+01   1.907812e+02
      1.825000          11362  -1.110922e+02   1.963358e+02
      1.875000           9246  -1.357454e+02   2.031231e+02
      1.925000           6899  -1.519984e+02   2.107230e+02
      1.975000           6842  -1.109057e+02   2.162683e+02
      2.025000          13842  -1.519760e+02   2.238671e+02
      2.075000           7627  -2.851010e+01   2.252926e+02
      2.125000          10432  -9.410743e+01   2.299980e+02
      2.175000           8064  -1.277972e+02   2.363878e+02
      2.225000           8731  -6.410741e+01   2.395932e+02
      2.275000           8925   2.358471e+00   2.394753e+02
      2.325000           5319  -6.616115e+01   2.427833e+02
      2.375000          13646   2.344014e+00   2.426661e+02
      2.425000          11174  -3.280068e+01   2.443062e+02
      2.475000           6343   5.972542e+01   2.413199e+02
      2.525000           6816   5.400119e+01   2.386198e+02
      2.575000           8429   2.918352e+01   2.371607e+02
      2.625000          16331  -9.580742e+01   2.419510e+02
      2.675000          12542  -2.659109e+02   2.552466e+02
      2.725000           1651  -4.555240e+02   2.780228e+02
