          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   6.038347e-01   0.000000e+00              1             64              0              2   1.591040e+01   0.000000e+00   7.282113e-01
           500   6.028980e-01   9.236632e-01              1             64              0              2   1.578966e+01   6.320038e-02   7.250696e-01
          1000   6.175070e-01   1.979731e+00              1             65              0              3   1.628146e+01   6.403106e-02   7.329519e-01
          1500   6.200177e-01   2.977041e+00              1             69              0              4   1.603027e+01   7.520439e-02   7.439517e-01
          2000   6.177355e-01   3.973175e+00              1             67              0              4   1.627534e+01   6.884240e-02   7.367618e-01
          2500   5.855992e-01   4.606171e+00              1             66              0              3   1.636047e+01   6.929506e-02   7.313131e-01
          3000   5.998748e-01   5.555972e+00              1             68              0              4   1.591669e+01   8.447545e-02   7.367995e-01
          3500   5.916060e-01   6.523845e+00              1             68              0              4   1.600296e+01   1.114732e-01   7.382528e-01
          4000   6.202250e-01   7.838046e+00              1             65              0              5   1.618885e+01   1.169987e-01   7.383703e-01
          4500   6.188674e-01   8.821400e+00              1             68              0              3   1.613672e+01   1.099105e-01   7.384261e-01
          5000   6.311429e-01   9.811511e+00              1             71              0              5   1.661249e+01   1.339609e-01   7.586721e-01
          5500   6.544077e-01   1.079014e+01              1             64              0              2   1.653802e+01   1.222507e-01   7.570544e-01
          6000   5.945240e-01   1.091203e+01              1             68              0              5   1.593937e+01   1.257425e-01   7.361883e-01
          6500   6.374051e-01   1.274410e+01              1             67              0              4   1.629954e+01   1.392489e-01   7.457093e-01
          7000   6.365992e-01   1.373658e+01              1             64              0              3   1.605654e+01   1.368871e-01   7.437382e-01
          7500   6.201695e-01   1.471299e+01              1             63              0              3   1.615197e+01   1.392524e-01   7.395127e-01
          8000   6.183004e-01   1.570663e+01              1             65              0              2   1.629599e+01   1.535826e-01   7.441409e-01
          8500   6.151787e-01   1.668814e+01              1             64              0              2   1.601031e+01   1.496377e-01   7.388103e-01
          9000   6.140596e-01   1.768277e+01              1             65              0              1   1.627406e+01   1.593768e-01   7.507890e-01
          9500   6.134255e-01   1.867094e+01              1             63              0              2   1.675322e+01   1.598103e-01   7.630919e-01
         10000   5.936658e-01   1.819830e+01              1             66              0              2   1.618361e+01   1.494624e-01   7.447345e-01
         10500   6.028094e-01   1.916410e+01              1             66              0              1   1.664897e+01   1.420915e-01   7.556655e-01
         11000   6.323483e-01   2.158096e+01              1             60              0              3   1.647498e+01   1.434938e-01   7.462836e-01
         11500   6.073088e-01   2.257465e+01              1             64              0              3   1.673984e+01   1.426287e-01   7.525090e-01
         12000   6.161445e-01   2.354752e+01              0             65              0              2   1.619045e+01   1.545483e-01   7.332641e-01
         12500   6.181497e-01   2.454038e+01              1             69              0              3   1.633286e+01   1.567428e-01   7.541075e-01
         13000   6.148258e-01   2.553644e+01              1             65              0              3   1.652210e+01   1.466033e-01   7.433921e-01
         13500   5.984032e-01   2.463354e+01              1             66              0              3   1.651852e+01   1.575719e-01   7.448768e-01
         14000   5.985290e-01   2.557649e+01              1             69              0              3   1.640254e+01   1.739918e-01   7.525121e-01
         14500   5.968402e-01   2.844080e+01              1             68              0              3   1.684986e+01   1.795719e-01   7.740246e-01
         15000   6.114281e-01   2.940890e+01              1             66              0              2   1.699886e+01   1.609773e-01   7.595526e-01
         15500   6.041335e-01   3.036664e+01              1             67              0              3   1.658523e+01   1.732335e-01   7.408690e-01
         16000   6.119435e-01   3.135970e+01              0             63              0              2   1.677705e+01   1.690071e-01   7.601622e-01
         16500   6.245950e-01   3.234725e+01              1             63              0              1   1.644423e+01   1.727586e-01   7.493275e-01
         17000   6.187579e-01   3.334522e+01              1             64              0              3   1.665491e+01   1.516758e-01   7.527909e-01
         17500   6.167491e-01   3.434358e+01              0             68              0              3   1.657599e+01   1.498208e-01   7.502875e-01
         18000   6.129539e-01   3.533110e+01              0             69              0              3   1.666652e+01   1.551504e-01   7.574103e-01
         18500   6.066636e-01   3.632413e+01              0             61              0              3   1.665676e+01   1.416045e-01   7.561034e-01
         19000   6.057737e-01   3.728747e+01              0             63              0              3   1.612528e+01   1.329614e-01   7.424496e-01
         19500   6.241626e-01   3.827712e+01              0             61              0              2   1.616405e+01   1.551036e-01   7.513387e-01
         20000   6.374790e-01   3.926436e+01              0             59              0              1   1.640817e+01   1.643388e-01   7.646315e-01
         20500   6.284902e-01   4.026138e+01              0             64              0              1   1.620473e+01   1.584457e-01   7.577654e-01
         21000   6.260705e-01   4.125684e+01              0             62              0              2   1.628611e+01   1.550995e-01   7.518449e-01
         21500   6.376232e-01   4.225211e+01              0             61              0              2   1.623760e+01   1.505042e-01   7.521817e-01
         22000   6.766583e-01   3.660211e+01              0             62              0              3   1.615782e+01   1.664871e-01   7.563288e-01
         22500   6.541912e-01   3.758664e+01              0             58              0              3   1.654186e+01   1.485725e-01   7.588131e-01
         23000   6.100060e-01   4.504083e+01              0             61              0              2   1.617331e+01   1.360705e-01   7.411407e-01
         23500   6.239513e-01   4.603512e+01              0             64              0              2   1.629307e+01   1.611059e-01   7.517106e-01
         24000   6.338232e-01   4.702935e+01              0             59              0              1   1.602230e+01   1.472084e-01   7.426347e-01
         24500   6.440662e-01   4.115037e+01              0             59              0              1   1.617532e+01   1.509816e-01   7.401624e-01
         25000   6.423663e-01   4.895972e+01              0             59              0              3   1.610442e+01   1.635920e-01   7.372257e-01
         25500   6.240616e-01   4.994184e+01              0             64              0              3   1.624542e+01   1.689985e-01   7.364527e-01
         26000   6.046311e-01   5.093213e+01              0             61              0              2   1.634078e+01   1.862596e-01   7.394061e-01
         26500   6.104471e-01   5.192858e+01              0             63              0              2   1.625909e+01   1.753032e-01   7.389193e-01
         27000   6.433080e-01   5.291368e+01              0             63              0              2   1.623740e+01   1.706451e-01   7.490014e-01
         27500   6.356485e-01   4.654629e+01              0             68              0              2   1.680420e+01   1.653086e-01   7.452680e-01
         28000   6.211082e-01   5.483304e+01              0             68              0              2   1.655143e+01   1.754239e-01   7.377453e-01
         28500   6.563682e-01   4.835394e+01              0             60              0              0   1.598403e+01   1.810834e-01   7.213341e-01
         29000   6.287455e-01   5.671499e+01              0             58              0              2   1.623531e+01   1.706830e-01   7.398884e-01
         29500   6.359465e-01   5.770952e+01              0             60              0              2   1.626434e+01   1.722562e-01   7.346100e-01
         30000   6.237753e-01   5.870459e+01              0             67              0              1   1.601876e+01   1.781201e-01   7.364695e-01
         30500   6.191187e-01   5.970033e+01              0             65              0              1   1.617615e+01   1.728730e-01   7.293725e-01
         31000   6.556193e-01   5.291028e+01              0             63              0              2   1.584444e+01   1.649392e-01   7.158375e-01
         31500   6.451714e-01   5.390350e+01              0             62              0              1   1.604000e+01   1.631756e-01   7.219819e-01
         32000   6.697032e-01   5.487763e+01              0             59              0              1   1.596263e+01   1.644412e-01   7.224740e-01
         32500   6.558701e-01   5.585712e+01              0             65              0              1   1.630311e+01   1.787675e-01   7.406345e-01
         33000   6.718353e-01   5.684426e+01              0             63              0              0   1.619261e+01   1.765794e-01   7.274871e-01
         33500   6.441525e-01   5.783326e+01              0             65              0              3   1.602818e+01   1.753535e-01   7.259883e-01
         34000   6.446904e-01   6.602764e+01              0             67              0              1   1.601897e+01   1.699982e-01   7.320615e-01
         34500   6.526071e-01   5.976737e+01              0             66              0              3   1.621020e+01   1.756851e-01   7.388824e-01
         35000   6.673458e-01   6.076422e+01              0             64              0              1   1.607197e+01   1.780222e-01   7.342148e-01
         35500   6.665568e-01   6.176119e+01              0             64              0              2   1.605850e+01   1.772833e-01   7.447128e-01
         36000   6.676062e-01   6.274982e+01              0             64              0              2   1.640740e+01   1.785418e-01   7.541384e-01
         36500   6.343165e-01   7.045190e+01              0             65              0              2   1.630349e+01   1.901349e-01   7.508643e-01
         37000   6.608737e-01   6.464769e+01              0             63              0              2   1.614257e+01   1.728456e-01   7.304134e-01
         37500   6.402839e-01   7.237606e+01              0             66              0              2   1.605684e+01   1.765631e-01   7.348665e-01
         38000   6.222306e-01   7.336984e+01              0             68              0              2   1.622615e+01   1.727373e-01   7.305836e-01
         38500   6.285134e-01   7.434659e+01              0             66              0              1   1.619883e+01   1.620743e-01   7.287626e-01
         39000   6.287647e-01   7.533302e+01              0             64              0              1   1.612223e+01   1.637481e-01   7.285338e-01
         39500   6.302831e-01   7.631490e+01              0             65              0              0   1.625318e+01   1.761948e-01   7.258472e-01
         40000   5.835617e-01   6.759601e+01              0             67              0              3   1.603085e+01   1.705822e-01   7.349571e-01
         40500   6.094889e-01   6.857582e+01              0             65              0              3   1.604862e+01   1.723973e-01   7.316031e-01
