         r_bin          count          force            pmf
      0.525000          13074   9.098396e+02   3.145758e+01
      0.575000          30716   5.723693e+02   2.839118e+00
      0.625000          35184   5.678237e+01   0.000000e+00
      0.675000          22586  -2.314673e+02   1.157336e+01
      0.725000          11507  -5.065137e+02   3.689905e+01
      0.775000           1478  -7.200806e+02   7.290308e+01
      0.825000           6430  -5.777184e+02   1.017890e+02
      0.875000           7876  -4.209069e+02   1.228343e+02
      0.925000          12049  -2.424233e+02   1.349555e+02
      0.975000          11494  -2.399327e+02   1.469521e+02
      1.025000          16681  -5.270727e+01   1.495875e+02
      1.075000           7764  -1.480000e+02   1.569875e+02
      1.125000          11945  -1.092301e+02   1.624490e+02
      1.175000          14013  -1.785127e+02   1.713746e+02
      1.225000           8609  -1.123066e+02   1.769900e+02
      1.275000           8263  -1.375083e+02   1.838654e+02
      1.325000           7331  -1.984189e+02   1.937863e+02
      1.375000           9582  -1.669184e+02   2.021323e+02
      1.425000           9544  -2.934338e+02   2.168039e+02
      1.475000           1148  -4.089327e+02   2.372506e+02
      1.525000           1015  -1.944898e+02   2.469751e+02
      1.575000           8222  -1.641755e+02   2.551839e+02
      1.625000           2204  -2.093987e+02   2.656538e+02
      1.675000            747  -1.800870e+02   2.746581e+02
      1.725000           2172  -3.489660e+01   2.764030e+02
      1.775000           5858  -5.566693e+00   2.766813e+02
      1.825000          10301  -7.047137e+01   2.802049e+02
      1.875000           4744  -1.153733e+02   2.859735e+02
      1.925000           3361  -1.589312e+02   2.939201e+02
      1.975000           2400  -2.107202e+02   3.044561e+02
      2.025000           4035   4.218237e+01   3.023470e+02
      2.075000           9447  -1.694066e+01   3.031940e+02
      2.125000           5440   9.035113e-01   3.031488e+02
      2.175000           4050  -3.472956e+01   3.048853e+02
      2.225000           2596   7.259915e+01   3.012554e+02
      2.275000           5289   2.173883e+01   3.001684e+02
      2.325000           6089   2.161598e-01   3.001576e+02
      2.375000           6680  -1.236765e+01   3.007760e+02
      2.425000           8871  -3.970842e+01   3.027614e+02
      2.475000           4377  -3.099115e+01   3.043110e+02
      2.525000           3592   3.375754e+01   3.026231e+02
      2.575000           8714  -9.605139e+01   3.074257e+02
      2.625000          17215  -1.098656e+02   3.129189e+02
      2.675000          11513  -2.759264e+02   3.267153e+02
      2.725000           2194  -5.017404e+02   3.518023e+02
