         r_bin          count          force            pmf
      0.575000          10065   3.237537e+02   0.000000e+00
      0.625000          31990  -6.517115e+00   3.258558e-01
      0.675000          15377  -3.036580e+02   1.550876e+01
      0.725000          16972  -5.777351e+02   4.439551e+01
      0.775000           7275  -6.509666e+02   7.694384e+01
      0.825000           7788  -5.776632e+02   1.058270e+02
      0.875000          17306  -4.590375e+02   1.287789e+02
      0.925000          10444  -4.807406e+02   1.528159e+02
      0.975000           2051  -4.565897e+02   1.756454e+02
      1.025000           2984  -4.097727e+02   1.961340e+02
      1.075000           4410  -2.122854e+02   2.067483e+02
      1.125000           3995  -2.402085e+02   2.187587e+02
      1.175000           3233  -1.604172e+02   2.267796e+02
      1.225000           2333  -1.625302e+02   2.349061e+02
      1.275000           5347  -7.222943e+01   2.385176e+02
      1.325000           8812  -1.365798e+02   2.453465e+02
      1.375000           4179  -1.924113e+02   2.549671e+02
      1.425000           4852  -2.145004e+02   2.656921e+02
      1.475000           5891  -2.023561e+02   2.758099e+02
      1.525000           3808  -1.791921e+02   2.847695e+02
      1.575000           5377  -1.812927e+02   2.938342e+02
      1.625000           4865  -1.424468e+02   3.009565e+02
      1.675000           5501  -2.440573e+02   3.131594e+02
      1.725000           6919  -1.563520e+02   3.209770e+02
      1.775000           7574  -2.143210e+02   3.316930e+02
      1.825000           1969  -2.834185e+02   3.458640e+02
      1.875000           2406  -1.783503e+02   3.547815e+02
      1.925000           6727  -1.174034e+02   3.606516e+02
      1.975000           7458  -1.581549e+02   3.685594e+02
      2.025000           4870  -1.651435e+02   3.768166e+02
      2.075000           5310  -1.583010e+02   3.847316e+02
      2.125000           9613  -2.233222e+02   3.958977e+02
      2.175000           2051  -2.875624e+02   4.102758e+02
      2.225000           1536  -2.226945e+02   4.214106e+02
      2.275000           1833  -2.102035e+02   4.319207e+02
      2.325000           1910   2.359171e+01   4.307412e+02
      2.375000           4103  -1.529741e+02   4.383899e+02
      2.425000           2399   4.932405e+01   4.359237e+02
      2.475000           3301   8.177860e+01   4.318347e+02
      2.525000           5409   3.750208e+01   4.299596e+02
      2.575000           5582   5.930376e+01   4.269944e+02
      2.625000          16531  -7.282219e+01   4.306355e+02
      2.675000           6486  -2.486076e+02   4.430659e+02
      2.725000            758  -3.147919e+02   4.588055e+02
