         r_bin          count          force            pmf
      0.525000              5   8.334378e+02   1.465246e+01
      0.575000           6484   2.930493e+02   0.000000e+00
      0.625000          35087  -9.338522e+00   4.669261e-01
      0.675000          11498  -3.082053e+02   1.587719e+01
      0.725000           6418  -5.545530e+02   4.360484e+01
      0.775000           6516  -5.522066e+02   7.121517e+01
      0.825000           9596  -4.093993e+02   9.168514e+01
      0.875000          14256  -1.052765e+02   9.694896e+01
      0.925000          19774   8.190332e+01   9.285380e+01
      0.975000          17449  -9.138738e+01   9.742316e+01
      1.025000          18662   2.988013e+00   9.727376e+01
      1.075000          16195  -7.442819e+00   9.764590e+01
      1.125000          13288  -5.193145e+01   1.002425e+02
      1.175000          10980   1.265291e+02   9.391602e+01
      1.225000          17785   7.485677e+01   9.017318e+01
      1.275000          17476   6.963731e+00   8.982500e+01
      1.325000          10605  -1.190647e+02   9.577823e+01
      1.375000           8647  -7.402052e+01   9.947926e+01
      1.425000           9338  -5.009324e+01   1.019839e+02
      1.475000           6658  -2.737885e+01   1.033529e+02
      1.525000           8586   2.243814e+01   1.022310e+02
      1.575000          12827  -8.662483e+01   1.065622e+02
      1.625000           6079  -1.162582e+02   1.123751e+02
      1.675000           7459  -5.742416e+01   1.152463e+02
      1.725000           7580  -1.439010e+02   1.224414e+02
      1.775000           1065  -3.807976e+02   1.414813e+02
      1.825000           2180  -1.884811e+02   1.509053e+02
      1.875000           4210  -1.143100e+02   1.566208e+02
      1.925000           8311  -9.332159e+01   1.612869e+02
      1.975000           8322  -1.524124e+02   1.689075e+02
      2.025000           2876  -2.412434e+02   1.809697e+02
      2.075000           1229  -2.016551e+02   1.910524e+02
      2.125000           1953   3.271389e+01   1.894167e+02
      2.175000           7819   8.306558e+01   1.852635e+02
      2.225000           9572  -3.139511e+01   1.868332e+02
      2.275000           3468   5.727600e+00   1.865468e+02
      2.325000           3674   5.480983e+01   1.838063e+02
      2.375000           2439   1.965970e+01   1.828234e+02
      2.425000           3025   2.013667e+01   1.818165e+02
      2.475000           5636  -1.653254e+01   1.826432e+02
      2.525000           5474  -2.545087e+01   1.839157e+02
      2.575000           3315  -6.769784e+01   1.873006e+02
      2.625000           9580  -9.227347e+01   1.919143e+02
      2.675000           5563  -1.847395e+02   2.011512e+02
      2.725000            241  -3.086522e+02   2.165839e+02
