          step              r      E_metad_r      n_cont_CA   n_cont_heavy       n_saltbr        n_hbond           SASA           RMSD             Rg 
             0   6.038347e-01   0.000000e+00              1             64              0              2   1.591040e+01   0.000000e+00   7.282113e-01
           500   5.975165e-01   9.889101e-01              1             64              0              3   1.567245e+01   4.554857e-02   7.229741e-01
          1000   6.241317e-01   1.955586e+00              1             63              0              3   1.559868e+01   8.486107e-02   7.225150e-01
          1500   6.157912e-01   2.952672e+00              1             67              0              2   1.565769e+01   1.076160e-01   7.235744e-01
          2000   6.461298e-01   3.380008e+00              1             67              0              4   1.565794e+01   1.180869e-01   7.291443e-01
          2500   6.486896e-01   4.336805e+00              1             66              0              3   1.588388e+01   1.266281e-01   7.268488e-01
          3000   6.225598e-01   5.884688e+00              1             70              0              3   1.586130e+01   1.238023e-01   7.336768e-01
          3500   6.309836e-01   6.877729e+00              1             61              0              2   1.554636e+01   1.168039e-01   7.165699e-01
          4000   6.230440e-01   7.874795e+00              1             65              0              2   1.562844e+01   1.097740e-01   7.274094e-01
          4500   6.306306e-01   8.870088e+00              1             63              0              3   1.558442e+01   1.161418e-01   7.196970e-01
          5000   6.231968e-01   9.863891e+00              1             63              0              3   1.557274e+01   1.272230e-01   7.313475e-01
          5500   6.236706e-01   1.085631e+01              1             65              0              1   1.578214e+01   1.242486e-01   7.246032e-01
          6000   6.335012e-01   1.185118e+01              1             62              0              3   1.595152e+01   1.260894e-01   7.288109e-01
          6500   6.137624e-01   1.284561e+01              1             65              0              3   1.571480e+01   1.437047e-01   7.298599e-01
          7000   6.316840e-01   1.384256e+01              1             63              0              2   1.597483e+01   1.320982e-01   7.408739e-01
          7500   6.206892e-01   1.483989e+01              1             67              0              4   1.586321e+01   1.523425e-01   7.393292e-01
          8000   6.444959e-01   1.408256e+01              1             66              0              3   1.577757e+01   1.397328e-01   7.411309e-01
          8500   6.132382e-01   1.681281e+01              1             65              0              2   1.525619e+01   1.487234e-01   7.088659e-01
          9000   6.204767e-01   1.780871e+01              1             66              0              4   1.541869e+01   1.430579e-01   7.090954e-01
          9500   6.320389e-01   1.880222e+01              1             64              0              3   1.597764e+01   1.472092e-01   7.169685e-01
         10000   6.415283e-01   1.979145e+01              1             65              0              3   1.587028e+01   1.455071e-01   7.281652e-01
         10500   6.119101e-01   2.078468e+01              1             63              0              2   1.561672e+01   1.467884e-01   7.249005e-01
         11000   6.253653e-01   2.177379e+01              1             61              0              3   1.587480e+01   1.509811e-01   7.260308e-01
         11500   6.390879e-01   2.276395e+01              1             62              0              3   1.577796e+01   1.571645e-01   7.224821e-01
         12000   6.428694e-01   2.375070e+01              1             64              0              3   1.582895e+01   1.530677e-01   7.258913e-01
         12500   6.447502e-01   2.470532e+01              1             63              0              3   1.604839e+01   1.544895e-01   7.272724e-01
         13000   6.168590e-01   2.569826e+01              1             65              0              3   1.542174e+01   1.560411e-01   7.150004e-01
         13500   6.155450e-01   2.669091e+01              1             65              0              1   1.558643e+01   1.539725e-01   7.048308e-01
         14000   6.258488e-01   2.768729e+01              1             64              0              3   1.513253e+01   1.608646e-01   7.045020e-01
         14500   5.999085e-01   2.522110e+01              1             68              0              2   1.575800e+01   1.464668e-01   7.260726e-01
         15000   6.258985e-01   2.964683e+01              1             63              0              3   1.577938e+01   1.426159e-01   7.293217e-01
         15500   6.222370e-01   3.063978e+01              1             68              0              3   1.570754e+01   1.430696e-01   7.323080e-01
         16000   5.957126e-01   2.795940e+01              1             61              0              3   1.541612e+01   1.483357e-01   7.242565e-01
         16500   6.102854e-01   3.257389e+01              1             66              0              3   1.568023e+01   1.409496e-01   7.297499e-01
         17000   6.421405e-01   2.966457e+01              1             65              0              2   1.602515e+01   1.493433e-01   7.222400e-01
         17500   6.244728e-01   3.456005e+01              1             61              0              2   1.558426e+01   1.518397e-01   7.244372e-01
         18000   6.171979e-01   3.555669e+01              1             63              0              2   1.538662e+01   1.567514e-01   7.104651e-01
         18500   6.002951e-01   3.654004e+01              1             62              0              2   1.564964e+01   1.506922e-01   7.177322e-01
         19000   6.100964e-01   3.344030e+01              1             62              0              3   1.567027e+01   1.550829e-01   7.238947e-01
         19500   5.990550e-01   3.432983e+01              1             67              0              3   1.588742e+01   1.572756e-01   7.213106e-01
         20000   6.302087e-01   3.946458e+01              1             60              0              2   1.562737e+01   1.574807e-01   7.216807e-01
         20500   6.148085e-01   3.612703e+01              1             62              0              2   1.583080e+01   1.412468e-01   7.228413e-01
