         r_bin          count          force            pmf
      0.575000           2408   3.132824e+02   3.188070e-01
      0.625000          29943   6.376140e+00   0.000000e+00
      0.675000           6902  -2.985494e+02   1.492747e+01
      0.725000           2252  -3.326862e+02   3.156178e+01
      0.775000           9206  -1.629865e+02   3.971111e+01
      0.825000          20099  -1.799616e+02   4.870918e+01
      0.875000          14687  -2.662947e+02   6.202392e+01
      0.925000          11510  -3.442949e+02   7.923867e+01
      0.975000           3919  -4.517172e+02   1.018245e+02
      1.025000           4807  -3.927024e+02   1.214596e+02
      1.075000           6067  -3.346629e+02   1.381928e+02
      1.125000           8185  -2.729582e+02   1.518407e+02
      1.175000           3587  -2.234443e+02   1.630129e+02
      1.225000           4307  -2.177172e+02   1.738988e+02
      1.275000           4632  -1.610096e+02   1.819493e+02
      1.325000           4694  -2.156407e+02   1.927313e+02
      1.375000           2055  -1.519373e+02   2.003282e+02
      1.425000           5189  -1.406901e+02   2.073627e+02
      1.475000           3495  -1.494358e+02   2.148344e+02
      1.525000           1715  -1.959899e+02   2.246339e+02
      1.575000           1183  -1.123051e+02   2.302492e+02
      1.625000           4871  -3.001015e+01   2.317497e+02
      1.675000           5206  -3.215865e+01   2.333576e+02
      1.725000           7684  -9.707099e+01   2.382112e+02
      1.775000           5470  -1.351657e+02   2.449695e+02
      1.825000           1931  -1.844866e+02   2.541938e+02
      1.875000           1455  -1.494706e+02   2.616673e+02
      1.925000            729  -2.209066e+02   2.727127e+02
      1.975000           1297   1.849029e+02   2.634675e+02
      2.025000           3403   7.333657e+01   2.598007e+02
      2.075000           5471   6.374385e+01   2.566135e+02
      2.125000           8343   1.388107e+01   2.559194e+02
      2.175000           7255  -4.944956e+01   2.583919e+02
      2.225000           5436   3.254723e+01   2.567646e+02
      2.275000           9647   7.074955e+01   2.532271e+02
      2.325000          11867   6.178746e+00   2.529181e+02
      2.375000           8319  -3.727162e+01   2.547817e+02
      2.425000           5315  -1.448459e+02   2.620240e+02
      2.475000           5084   1.317746e+02   2.554353e+02
      2.525000          10454   1.544918e+01   2.546628e+02
      2.575000           6184  -1.865554e+01   2.555956e+02
      2.625000          14742  -1.042734e+02   2.608093e+02
      2.675000           8266  -2.426143e+02   2.729400e+02
      2.725000            729  -3.473453e+02   2.903073e+02
