         r_bin          count          force            pmf
      0.125000            511   9.641335e+02   6.221210e+01
      0.175000          10786   7.268658e+02   2.586881e+01
      0.225000          23954   4.382222e+02   3.957700e+00
      0.275000          25106   7.915399e+01   0.000000e+00
      0.325000          20436  -1.147082e+02   5.735411e+00
      0.375000           1117  -5.604996e+02   3.376039e+01
      0.425000           1334  -6.117658e+02   6.434868e+01
      0.475000           5311  -2.237623e+02   7.553679e+01
      0.525000          10353  -1.758028e+02   8.432693e+01
      0.575000           9166  -1.758129e+02   9.311758e+01
      0.625000           5692  -2.671848e+02   1.064768e+02
      0.675000           3137  -2.960688e+02   1.212803e+02
      0.725000           6853  -2.302952e+02   1.327950e+02
      0.775000           9899  -1.747696e+02   1.415335e+02
      0.825000          12681  -2.439054e+02   1.537288e+02
      0.875000           5195  -3.359755e+02   1.705275e+02
      0.925000           4791  -3.344380e+02   1.872494e+02
      0.975000           3989  -2.952517e+02   2.020120e+02
      1.025000           6435  -1.910279e+02   2.115634e+02
      1.075000           3849  -2.365836e+02   2.233926e+02
      1.125000           8686  -1.598662e+02   2.313859e+02
      1.175000           7702  -1.488701e+02   2.388294e+02
      1.225000           4892  -1.767515e+02   2.476670e+02
      1.275000           8025  -2.011350e+02   2.577237e+02
      1.325000           3240  -2.583687e+02   2.706422e+02
      1.375000           4094  -2.214214e+02   2.817133e+02
      1.425000           2994  -2.351099e+02   2.934687e+02
      1.475000           2824  -1.375982e+02   3.003487e+02
      1.525000           1948  -8.442073e+01   3.045697e+02
      1.575000           4252  -1.078408e+02   3.099617e+02
      1.625000           3684  -6.947962e+01   3.134357e+02
      1.675000           2633   4.217150e+01   3.113271e+02
      1.725000           4969   9.333422e+01   3.066604e+02
      1.775000           8651   5.762434e+01   3.037792e+02
      1.825000           7260  -1.279613e+01   3.044190e+02
      1.875000           6552   3.678440e+01   3.025798e+02
      1.925000           8466  -5.396842e-01   3.026068e+02
      1.975000           7319  -1.873730e+01   3.035436e+02
      2.025000           8987  -6.938509e+01   3.070129e+02
      2.075000           5844  -9.854947e+01   3.119404e+02
      2.125000           6395  -6.549241e+01   3.152150e+02
      2.175000           5823  -1.349428e+02   3.219621e+02
      2.225000           5582  -9.320961e+01   3.266226e+02
      2.275000           8855  -2.164633e+02   3.374458e+02
      2.325000           3408  -2.397854e+02   3.494351e+02
      2.375000            220  -3.332699e+02   3.660985e+02
