         r_bin          count          force            pmf
      0.175000            112   9.112487e+02   1.705366e+01
      0.225000          10040   3.410732e+02   0.000000e+00
      0.275000          41779  -6.393433e+00   3.196716e-01
      0.325000           8763  -3.964547e+02   2.014241e+01
      0.375000           7035  -6.417851e+02   5.223166e+01
      0.425000           3383  -6.416817e+02   8.431575e+01
      0.475000          17679   4.526835e+01   8.205233e+01
      0.525000          29864   7.196310e+01   7.845417e+01
      0.575000          14491   3.583314e+01   7.666252e+01
      0.625000          13538   1.421420e+01   7.595181e+01
      0.675000          23246  -1.108734e+02   8.149547e+01
      0.725000          18171  -9.781522e+01   8.638624e+01
      0.775000           7537  -7.919644e+01   9.034606e+01
      0.825000          22998  -1.962626e+01   9.132737e+01
      0.875000          21378  -1.303855e+02   9.784665e+01
      0.925000          17996  -9.767611e+01   1.027305e+02
      0.975000          14976  -9.965989e+01   1.077134e+02
      1.025000          24939  -1.757755e+02   1.165022e+02
      1.075000          20044  -1.943645e+02   1.262204e+02
      1.125000          16947  -1.670638e+02   1.345736e+02
      1.175000          20375  -1.939679e+02   1.442720e+02
      1.225000          17895  -2.817354e+02   1.583588e+02
      1.275000          11954  -4.908766e+01   1.608132e+02
      1.325000           9823  -3.372902e+01   1.624996e+02
      1.375000          21824  -7.722488e+01   1.663609e+02
      1.425000          19064  -8.545537e+01   1.706336e+02
      1.475000          10956  -1.097276e+02   1.761200e+02
      1.525000          11582  -1.555542e+02   1.838977e+02
      1.575000          11998  -1.296398e+02   1.903797e+02
      1.625000           7886  -2.128216e+02   2.010208e+02
      1.675000           6439  -2.256457e+02   2.123031e+02
      1.725000           3687  -2.140577e+02   2.230060e+02
      1.775000           2214  -2.478851e+02   2.354002e+02
      1.825000           3743  -1.736840e+02   2.440844e+02
      1.875000           4000  -1.240024e+02   2.502846e+02
      1.925000           7692  -1.556379e+02   2.580664e+02
      1.975000            992  -1.214948e+02   2.641412e+02
      2.025000           2489  -1.752171e+02   2.729020e+02
      2.075000           3072  -2.880172e+01   2.743421e+02
      2.125000           6354  -2.819041e+00   2.744831e+02
      2.175000           3626  -3.748692e+01   2.763574e+02
      2.225000           3036   8.820027e+01   2.719474e+02
      2.275000           9706  -5.461573e+00   2.722205e+02
      2.325000          14181  -8.688732e+01   2.765649e+02
      2.375000          10941  -2.431757e+02   2.887236e+02
      2.425000           4027  -3.334669e+02   3.053970e+02
      2.475000             28  -6.737276e+02   3.390834e+02
