         r_bin          count          force            pmf
      0.225000           8651   6.036917e+02   7.065966e+00
      0.275000          39376   1.413193e+02   0.000000e+00
      0.325000          23847  -2.140434e+02   1.070217e+01
      0.375000           2614  -6.746004e+02   4.443219e+01
      0.425000           6790  -7.415546e+02   8.150992e+01
      0.475000           9124  -4.986044e+02   1.064401e+02
      0.525000          12338  -4.125878e+02   1.270695e+02
      0.575000           3692  -3.757441e+02   1.458567e+02
      0.625000           2776  -3.679638e+02   1.642549e+02
      0.675000           3639  -1.455065e+02   1.715302e+02
      0.725000           8362  -2.005682e+02   1.815587e+02
      0.775000           6269  -2.198271e+02   1.925500e+02
      0.825000           1618  -2.366827e+02   2.043841e+02
      0.875000           3611  -1.965158e+02   2.142099e+02
      0.925000           6876  -1.417553e+02   2.212977e+02
      0.975000           5788  -1.742775e+02   2.300116e+02
      1.025000           2137  -2.153705e+02   2.407801e+02
      1.075000           3534  -9.827830e+01   2.456940e+02
      1.125000           8202  -1.311895e+02   2.522535e+02
      1.175000           5555  -1.978268e+02   2.621448e+02
      1.225000           1871  -2.140527e+02   2.728475e+02
      1.275000           1471  -1.589518e+02   2.807951e+02
      1.325000           3123  -1.155815e+02   2.865741e+02
      1.375000           4707  -5.253535e+01   2.892009e+02
      1.425000           3284  -6.867620e+01   2.926347e+02
      1.475000           3203  -1.226836e+02   2.987689e+02
      1.525000           1205  -1.482510e+02   3.061814e+02
      1.575000           1722  -1.113565e+02   3.117493e+02
      1.625000            513  -5.625424e+01   3.145620e+02
      1.675000           4716  -1.147480e+00   3.146193e+02
      1.725000           7389  -4.634928e+01   3.169368e+02
      1.775000           4288  -1.403905e+02   3.239563e+02
      1.825000            721  -3.243891e+02   3.401758e+02
      1.875000            947  -1.281098e+02   3.465813e+02
      1.925000           1714  -7.113365e+01   3.501380e+02
      1.975000           4222  -4.272090e+01   3.522740e+02
      2.025000           5128  -3.257625e+01   3.539028e+02
      2.075000           6701  -2.738687e+01   3.552722e+02
      2.125000           5403  -3.840976e+01   3.571926e+02
      2.175000           7082  -5.407338e+01   3.598963e+02
      2.225000           5044  -8.396864e+01   3.640947e+02
      2.275000           5706  -6.699970e+01   3.674447e+02
      2.325000           4254  -1.571534e+02   3.753024e+02
      2.375000           1087  -1.832990e+02   3.844674e+02
