         r_bin          count          force            pmf
      0.175000            216   8.885483e+02   3.385439e+01
      0.225000           7349   5.342455e+02   7.142122e+00
      0.275000          34079   1.428424e+02   0.000000e+00
      0.325000          21425  -1.827692e+02   9.138459e+00
      0.375000           2513  -5.366333e+02   3.597012e+01
      0.425000           2326  -6.941485e+02   7.067755e+01
      0.475000           3809  -4.343776e+02   9.239643e+01
      0.525000           3898  -2.548218e+02   1.051375e+02
      0.575000           4619  -1.968844e+02   1.149817e+02
      0.625000           4052  -1.608058e+02   1.230220e+02
      0.675000           6654  -1.181523e+02   1.289296e+02
      0.725000           4768  -2.288531e+02   1.403723e+02
      0.775000           5526  -1.007887e+02   1.454117e+02
      0.825000          10417  -8.654275e+01   1.497389e+02
      0.875000           8066  -1.358645e+01   1.504182e+02
      0.925000           9489   7.529672e+00   1.500417e+02
      0.975000          14137  -2.153396e+01   1.511184e+02
      1.025000           5938  -8.322172e+01   1.552795e+02
      1.075000           6286  -9.345483e+01   1.599522e+02
      1.125000           7784  -1.375758e+02   1.668310e+02
      1.175000           4796  -1.750405e+02   1.755831e+02
      1.225000           2646  -2.323916e+02   1.872026e+02
      1.275000           8518  -2.014553e+01   1.882099e+02
      1.325000           7668  -2.899802e+01   1.896598e+02
      1.375000           4362  -2.856246e+01   1.910879e+02
      1.425000           6204   5.144382e+01   1.885157e+02
      1.475000          10568  -3.255250e+01   1.901434e+02
      1.525000           4787  -1.105497e+02   1.956709e+02
      1.575000           1778  -9.750449e+01   2.005461e+02
      1.625000           1612  -1.957291e+02   2.103325e+02
      1.675000           1683  -1.511457e+02   2.178898e+02
      1.725000           3000  -6.771066e+01   2.212754e+02
      1.775000           2772  -1.232911e+02   2.274399e+02
      1.825000           2920  -4.473652e+01   2.296767e+02
      1.875000           2882  -1.208813e+02   2.357208e+02
      1.925000           2170  -7.184147e+01   2.393129e+02
      1.975000           2904  -5.108561e+01   2.418672e+02
      2.025000           8029  -4.826551e+01   2.442804e+02
      2.075000          10955  -6.022319e+01   2.472916e+02
      2.125000           4508  -1.381878e+02   2.542010e+02
      2.175000           2785  -4.152512e+01   2.562772e+02
      2.225000           3868  -3.194313e+01   2.578744e+02
      2.275000           8347  -3.595483e+01   2.596721e+02
      2.325000           7551  -1.262777e+02   2.659860e+02
      2.375000           1536  -2.122277e+02   2.765974e+02
